category,from_dish,to_dish,from_E,to_E,E_reduction,E_ratio,from_H,to_H,H_change,from_cuisine,to_cuisine,sub_score
Other,french_fries,ice_cream,0.247277363637544,0.0838113240686453,0.16346603956889869,2.9504051676240377,6.585,7.338,0.7530000000000001,American,Other,5.1720602588449385
Other,french_fries,kimbap,0.247277363637544,0.1364470620417334,0.11083030159581059,1.812258614713978,6.585,7.307,0.7220000000000004,American,Korean,3.1207093345374712
Other,french_fries,minestrone,0.247277363637544,0.1196048159520431,0.1276725476855009,2.0674532347986108,6.585,6.638,0.052999999999999936,American,Italian,2.177028256242937
Other,french_fries,onigiri,0.247277363637544,0.0556931760085771,0.1915841876289669,4.439993933897067,6.585,7.085,0.5,American,Japanese,6.6599909008455995
Other,french_fries,penne_arrabbiata,0.247277363637544,0.1413938119152791,0.10588355172226488,1.74885562732907,6.585,7.216,0.6310000000000002,American,Italian,2.8523835281737138
Other,french_fries,ratatouille,0.247277363637544,0.1346233349410699,0.11265402869647409,1.8368090773103143,6.585,7.242,0.657,American,French,3.043592641103191
Other,french_fries,scallion_pancake,0.247277363637544,0.145579254449721,0.10169810918782299,1.6985755599053893,6.585,6.964,0.37900000000000045,American,Chinese,2.3423356971095326
Other,french_fries,soup,0.247277363637544,0.1268497208512982,0.12042764278624579,1.9493725486981497,6.585,6.733,0.1479999999999997,American,Other,2.237879685905475
Other,french_fries,sundubu_jjigae,0.247277363637544,0.1660415503417002,0.08123581329584378,1.4892499084034507,6.585,7.119,0.5339999999999998,American,Korean,2.284509359490893
Other,french_fries,takoyaki,0.247277363637544,0.1512882831212846,0.0959890805162594,1.6344779551718953,6.585,7.144,0.5590000000000002,American,Japanese,2.5481511321129853
Other,french_fries,tamale,0.247277363637544,0.1372645889738489,0.11001277466369508,1.8014650791301627,6.585,7.247,0.6619999999999999,American,Mexican,2.9940349615143305
Other,french_fries,tteokbokki,0.247277363637544,0.1505269670921717,0.09675039654537229,1.6427446085865094,6.585,6.906,0.32099999999999973,American,Korean,2.1700656279427784
Other,french_fries,udon,0.247277363637544,0.1444559831100882,0.10282138052745579,1.7117834672801113,6.585,6.941,0.35599999999999987,American,Japanese,2.3211783816318308
Other,french_fries,wonton_soup,0.247277363637544,0.1715262451683963,0.0757511184691477,1.4416298998137507,6.585,6.753,0.16800000000000015,American,Chinese,1.683823722982461
Other,fresh_spring_roll,guacamole,0.0531295222848464,0.0347126588909858,0.018416863393860602,1.530551792408017,7.119,6.93,-0.18900000000000006,Vietnamese,Mexican,1.2412775036429016
Other,gnocchi,chicken_salad,0.1493656341086219,0.0681619356522414,0.08120369845638048,2.191334983071453,7.211,6.953,-0.258,Italian,Other,1.6259705574390182
Other,gnocchi,club_sandwich,0.1493656341086219,0.0745333152011155,0.07483231890750638,2.004011678610888,7.211,6.95,-0.2610000000000001,Italian,American,1.480964630493446
Other,gnocchi,fresh_spring_roll,0.1493656341086219,0.0531295222848464,0.09623611182377548,2.8113490896420865,7.211,7.119,-0.09200000000000053,Italian,Vietnamese,2.552704973395013
Other,gnocchi,guacamole,0.1493656341086219,0.0347126588909858,0.1146529752176361,4.302915388236342,7.211,6.93,-0.2810000000000006,Italian,Mexican,3.0937961641419274
Other,gnocchi,ice_cream,0.1493656341086219,0.0838113240686453,0.06555431003997658,1.782165307235626,7.211,7.338,0.12699999999999978,Italian,Other,2.0085003012545504
Other,gnocchi,onigiri,0.1493656341086219,0.0556931760085771,0.09367245810004479,2.6819378030374605,7.211,7.085,-0.12600000000000033,Italian,Japanese,2.3440136398547398
Other,grilled_cheese,chicken_salad,0.1882054209607936,0.0681619356522414,0.12004348530855219,2.761151354635932,7.194,6.953,-0.24099999999999966,American,Other,2.0957138781686733
Other,grilled_cheese,club_sandwich,0.1882054209607936,0.0745333152011155,0.1136721057596781,2.525118069053459,7.194,6.95,-0.24399999999999977,American,American,1.9089892602044156
Other,grilled_cheese,congee,0.1882054209607936,0.1429436030199488,0.0452618179408448,1.316641087705955,7.194,6.984,-0.20999999999999996,American,Chinese,1.0401464592877043
Other,grilled_cheese,fresh_spring_roll,0.1882054209607936,0.0531295222848464,0.1350758986759472,3.5423887297867447,7.194,7.119,-0.07500000000000018,American,Vietnamese,3.276709575052738
Other,grilled_cheese,guacamole,0.1882054209607936,0.0347126588909858,0.1534927620698078,5.421809419781061,7.194,6.93,-0.26400000000000023,American,Mexican,3.9904517329588596
Other,grilled_cheese,ice_cream,0.1882054209607936,0.0838113240686453,0.10439409689214829,2.245584627760382,7.194,7.338,0.14400000000000013,American,Other,2.5689488141578773
Other,grilled_cheese,kimbap,0.1882054209607936,0.1364470620417334,0.05175835891906019,1.379329229552993,7.194,7.307,0.11300000000000043,American,Korean,1.5351934324924819
Other,grilled_cheese,minestrone,0.1882054209607936,0.1196048159520431,0.0686006050087505,1.5735605582659538,7.194,6.638,-0.556,American,Italian,0.6986608878700834
Other,grilled_cheese,onigiri,0.1882054209607936,0.0556931760085771,0.1325122449522165,3.3793264175095485,7.194,7.085,-0.10899999999999999,American,Japanese,3.010979838001008
Other,grilled_cheese,penne_arrabbiata,0.1882054209607936,0.1413938119152791,0.046811609045514485,1.3310725442041498,7.194,7.216,0.02200000000000024,American,Italian,1.3603561401766413
Other,grilled_cheese,ratatouille,0.1882054209607936,0.1346233349410699,0.053582086019723696,1.398014846706767,7.194,7.242,0.04800000000000004,American,French,1.4651195593486919
Other,grilled_cheese,soup,0.1882054209607936,0.1268497208512982,0.0613557001094954,1.4836880972045707,7.194,6.733,-0.4610000000000003,American,Other,0.7997078843932632
Other,grilled_cheese,tamale,0.1882054209607936,0.1372645889738489,0.050940831986944685,1.3711141552804251,7.194,7.247,0.052999999999999936,American,Mexican,1.4437832055102875
Other,grilled_cheese,udon,0.1882054209607936,0.1444559831100882,0.0437494378507054,1.3028565304724309,7.194,6.941,-0.2530000000000001,American,Japanese,0.9732338282629057
Other,ice_cream,fresh_spring_roll,0.0838113240686453,0.0531295222848464,0.030681801783798902,1.5774906391836685,7.338,7.119,-0.2190000000000003,Other,Vietnamese,1.2320201892024447
Other,ice_cream,guacamole,0.0838113240686453,0.0347126588909858,0.049098665177659505,2.414431125309432,7.338,6.93,-0.40800000000000036,Other,Mexican,1.4293432261831829
Other,ice_cream,onigiri,0.0838113240686453,0.0556931760085771,0.028118148060068203,1.50487600232635,7.338,7.085,-0.2530000000000001,Other,Japanese,1.1241423737377834
Other,kimbap,chicken_salad,0.1364470620417334,0.0681619356522414,0.068285126389492,2.001807324514361,7.307,6.953,-0.3540000000000001,Korean,Other,1.293167531636277
Other,kimbap,club_sandwich,0.1364470620417334,0.0745333152011155,0.0619137468406179,1.8306855353683673,7.307,6.95,-0.3570000000000002,Korean,American,1.1771307992418598
Other,kimbap,fresh_spring_roll,0.1364470620417334,0.0531295222848464,0.083317539756887,2.568196666820978,7.307,7.119,-0.1880000000000006,Korean,Vietnamese,2.0853756934586327
Other,kimbap,guacamole,0.1364470620417334,0.0347126588909858,0.10173440315074761,3.9307580116591425,7.307,6.93,-0.37700000000000067,Korean,Mexican,2.4488622412636434
Other,kimbap,ice_cream,0.1364470620417334,0.0838113240686453,0.0526357379730881,1.6280265651211645,7.307,7.338,0.030999999999999694,Korean,Other,1.67849538863992
Other,kimbap,onigiri,0.1364470620417334,0.0556931760085771,0.08075388603315631,2.4499781090006376,7.307,7.085,-0.22200000000000042,Korean,Japanese,1.906082968802495
Other,mapo_tofu,chicken_salad,0.2133064982371322,0.0681619356522414,0.1451445625848908,3.129407875466018,6.879,6.953,0.07400000000000073,Chinese,Other,3.3609840582505055
Other,mapo_tofu,club_sandwich,0.2133064982371322,0.0745333152011155,0.1387731830360167,2.8618946797356433,6.879,6.95,0.07100000000000062,Chinese,American,3.0650892019968756
Other,mapo_tofu,congee,0.2133064982371322,0.1429436030199488,0.07036289521718342,1.4922423510436056,6.879,6.984,0.10500000000000043,Chinese,Chinese,1.6489277979031849
Other,mapo_tofu,dal,0.2133064982371322,0.1513163041255206,0.06199019411161161,1.4096729329325226,6.879,6.929,0.05000000000000071,Chinese,Indian,1.4801565795791498
Other,mapo_tofu,dim_sum,0.2133064982371322,0.1486246479702183,0.06468185026691392,1.4352027146928887,6.879,6.977,0.09800000000000075,Chinese,Chinese,1.575852580732793
Other,mapo_tofu,dolma,0.2133064982371322,0.1463439103506557,0.06696258788647652,1.457570032986183,6.879,7.407,0.5280000000000005,Chinese,Mediterranean,2.227167010402888
Other,mapo_tofu,dosa,0.2133064982371322,0.1613769949862088,0.05192950325092341,1.3217900002126157,6.879,6.872,-0.006999999999999673,Chinese,Indian,1.3125374702111279
Other,mapo_tofu,fresh_spring_roll,0.2133064982371322,0.0531295222848464,0.1601769759522858,4.014839378632461,6.879,7.119,0.2400000000000002,Chinese,Vietnamese,4.978400829504253
Other,mapo_tofu,gnocchi,0.2133064982371322,0.1493656341086219,0.06394086412851033,1.4280828351855765,6.879,7.211,0.33200000000000074,Chinese,Italian,1.902206336467189
Other,mapo_tofu,guacamole,0.2133064982371322,0.0347126588909858,0.17859383934614642,6.1449196071962024,6.879,6.93,0.051000000000000156,Chinese,Mexican,6.45831050716321
Other,mapo_tofu,ice_cream,0.2133064982371322,0.0838113240686453,0.1294951741684869,2.5450796847264274,6.879,7.338,0.4590000000000005,Chinese,Other,3.713271260015859
Other,mapo_tofu,kimbap,0.2133064982371322,0.1364470620417334,0.07685943619539881,1.5632912504330123,6.879,7.307,0.4280000000000008,Chinese,Korean,2.232379905618343
Other,mapo_tofu,minestrone,0.2133064982371322,0.1196048159520431,0.09370168228508911,1.7834273355903985,6.879,6.638,-0.24099999999999966,Chinese,Italian,1.353621347713113
Other,mapo_tofu,onigiri,0.2133064982371322,0.0556931760085771,0.15761332222855512,3.8300293415531135,6.879,7.085,0.2060000000000004,Chinese,Japanese,4.619015385913056
Other,mapo_tofu,penne_arrabbiata,0.2133064982371322,0.1413938119152791,0.0719126863218531,1.5085985401181632,6.879,7.216,0.33700000000000063,Chinese,Italian,2.016996248137985
Other,mapo_tofu,ratatouille,0.2133064982371322,0.1346233349410699,0.07868316329606231,1.5844689802886336,6.879,7.242,0.36300000000000043,Chinese,French,2.1596312201334085
Other,mapo_tofu,scallion_pancake,0.2133064982371322,0.145579254449721,0.06772724378741121,1.4652259282644033,6.879,6.964,0.08500000000000085,Chinese,Chinese,1.589770132166879
Other,mapo_tofu,soup,0.2133064982371322,0.1268497208512982,0.08645677738583402,1.6815685269594285,6.879,6.733,-0.1459999999999999,Chinese,Other,1.436059522023352
Other,mapo_tofu,takoyaki,0.2133064982371322,0.1512882831212846,0.062018215115847625,1.4099340268547362,6.879,7.144,0.26500000000000057,Chinese,Japanese,1.783566543971242
Other,mapo_tofu,tamale,0.2133064982371322,0.1372645889738489,0.0760419092632833,1.5539805264544266,6.879,7.247,0.3680000000000003,Chinese,Mexican,2.1258453601896563
Other,mapo_tofu,tteokbokki,0.2133064982371322,0.1505269670921717,0.06277953114496052,1.417065010726742,6.879,6.906,0.027000000000000135,Chinese,Korean,1.455325766016364
Other,mapo_tofu,udon,0.2133064982371322,0.1444559831100882,0.06885051512704402,1.4766193386020838,6.879,6.941,0.06200000000000028,Chinese,Japanese,1.5681697375954133
Other,minestrone,chicken_salad,0.1196048159520431,0.0681619356522414,0.051442880299801694,1.7547156606916292,6.638,6.953,0.3150000000000004,Italian,Other,2.307451093809493
Other,minestrone,club_sandwich,0.1196048159520431,0.0745333152011155,0.0450715007509276,1.6047161679218187,6.638,6.95,0.3120000000000003,Italian,American,2.1053876123134265
Other,minestrone,fresh_spring_roll,0.1196048159520431,0.0531295222848464,0.0664752936671967,2.2511931372316663,6.638,7.119,0.48099999999999987,Italian,Vietnamese,3.3340170362400974
Other,minestrone,guacamole,0.1196048159520431,0.0347126588909858,0.0848921570610573,3.445567691246554,6.638,6.93,0.2919999999999998,Italian,Mexican,4.451673457090547
Other,minestrone,ice_cream,0.1196048159520431,0.0838113240686453,0.035793491883397796,1.4270722635771902,6.638,7.338,0.7000000000000002,Italian,Other,2.4260228480812236
Other,minestrone,onigiri,0.1196048159520431,0.0556931760085771,0.06391163994346599,2.1475668030428574,6.638,7.085,0.44700000000000006,Italian,Japanese,3.1075291640030147
Other,moussaka,bun_cha,0.5167985075858745,0.2664993860833531,0.2502991215025214,1.9392108746705903,7.124,7.232,0.10800000000000054,Mediterranean,Vietnamese,2.148645649135015
Other,moussaka,chana_masala,0.5167985075858745,0.1795333304373007,0.33726517714857385,2.8785658146433075,7.124,7.131,0.007000000000000561,Mediterranean,Indian,2.898715775345812
Other,moussaka,chicken_salad,0.5167985075858745,0.0681619356522414,0.44863657193363315,7.5819224122764535,7.124,6.953,-0.17099999999999937,Mediterranean,Other,6.285413679777185
Other,moussaka,chicken_sandwich,0.5167985075858745,0.2305453291832126,0.28625317840266196,2.241635124063514,7.124,6.743,-0.38099999999999934,Mediterranean,American,1.3875721417953168
Other,moussaka,club_sandwich,0.5167985075858745,0.0745333152011155,0.44226519238475903,6.933792039055038,7.124,6.95,-0.1739999999999995,Mediterranean,American,5.727312224259465
Other,moussaka,com_tam,0.5167985075858745,0.2925279261245002,0.22427058146137435,1.7666638342279997,7.124,6.941,-0.18299999999999983,Mediterranean,Vietnamese,1.443364352564276
Other,moussaka,congee,0.5167985075858745,0.1429436030199488,0.37385490456592574,3.615401435723931,7.124,6.984,-0.13999999999999968,Mediterranean,Chinese,3.109245234722582
Other,moussaka,cornbread,0.5167985075858745,0.2367189718162237,0.28007953576965083,2.1831731678316433,7.124,6.978,-0.1459999999999999,Mediterranean,American,1.8644298853282235
Other,moussaka,dal,0.5167985075858745,0.1513163041255206,0.3654822034603539,3.4153524339133834,7.124,6.929,-0.1949999999999994,Mediterranean,Indian,2.749358709300276
Other,moussaka,dim_sum,0.5167985075858745,0.1486246479702183,0.36817385961565624,3.477205932150848,7.124,6.977,-0.14699999999999935,Mediterranean,Chinese,2.966056660124676
Other,moussaka,dolma,0.5167985075858745,0.1463439103506557,0.37045459723521884,3.5313974209625116,7.124,7.407,0.28300000000000036,Mediterranean,Mediterranean,4.530782891094904
Other,moussaka,dosa,0.5167985075858745,0.1613769949862088,0.3554215125996657,3.2024298607743926,7.124,6.872,-0.2519999999999998,Mediterranean,Indian,2.3954175358592464
Other,moussaka,escargot,0.5167985075858745,0.22905787543792,0.28774063214795453,2.2561918318584024,7.124,7.185,0.06099999999999994,Mediterranean,French,2.3938195336017647
Other,moussaka,french_fries,0.5167985075858745,0.247277363637544,0.26952114394833054,2.0899547778396377,7.124,6.585,-0.5389999999999997,Mediterranean,American,0.9634691525840736
Other,moussaka,fresh_spring_roll,0.5167985075858745,0.0531295222848464,0.4636689853010281,9.727143880856534,7.124,7.119,-0.004999999999999893,Mediterranean,Vietnamese,9.678508161452253
Other,moussaka,gnocchi,0.5167985075858745,0.1493656341086219,0.3674328734772526,3.459955903980213,7.124,7.211,0.08700000000000063,Mediterranean,Italian,3.7609720676264935
Other,moussaka,grilled_cheese,0.5167985075858745,0.1882054209607936,0.3285930866250809,2.7459278534465406,7.124,7.194,0.07000000000000028,Mediterranean,American,2.938142803187799
Other,moussaka,guacamole,0.5167985075858745,0.0347126588909858,0.48208584869488874,14.887897501855642,7.124,6.93,-0.19399999999999995,Mediterranean,Mexican,11.999645386495649
Other,moussaka,ice_cream,0.5167985075858745,0.0838113240686453,0.4329871835172292,6.1662133766386145,7.124,7.338,0.2140000000000004,Mediterranean,Other,7.485783039239281
Other,moussaka,kimbap,0.5167985075858745,0.1364470620417334,0.38035144554414113,3.7875385505025214,7.124,7.307,0.18300000000000072,Mediterranean,Korean,4.480658105244485
Other,moussaka,mapo_tofu,0.5167985075858745,0.2133064982371322,0.3034920093487423,2.4227977668610503,7.124,6.879,-0.2450000000000001,Mediterranean,Chinese,1.8292123139800927
Other,moussaka,minestrone,0.5167985075858745,0.1196048159520431,0.39719369163383145,4.320883766027371,7.124,6.638,-0.48599999999999977,Mediterranean,Italian,2.2209342557380696
Other,moussaka,okonomiyaki,0.5167985075858745,0.1942506282035568,0.32254787938231777,2.6604727735774283,7.124,7.216,0.09200000000000053,Mediterranean,Japanese,2.905236268746553
Other,moussaka,onigiri,0.5167985075858745,0.0556931760085771,0.46110533157729744,9.279386535727182,7.124,7.085,-0.0389999999999997,Mediterranean,Japanese,8.917490460833825
Other,moussaka,palak_paneer,0.5167985075858745,0.2075051881169707,0.3092933194689038,2.490532946552426,7.124,7.231,0.1070000000000002,Mediterranean,Indian,2.7570199718335364
Other,moussaka,paneer_tikka,0.5167985075858745,0.2850173554547919,0.23178115213108264,1.8132176784857112,7.124,7.1,-0.02400000000000002,Mediterranean,Indian,1.7697004542020542
Other,moussaka,patatas_bravas,0.5167985075858745,0.2824044679241891,0.23439403966168543,1.8299940910446502,7.124,7.31,0.18599999999999994,Mediterranean,Spanish,2.170372991978955
Other,moussaka,penne_arrabbiata,0.5167985075858745,0.1413938119152791,0.3754046956705954,3.655029174088127,7.124,7.216,0.09200000000000053,Mediterranean,Italian,3.9912918581042365
Other,moussaka,pizza,0.5167985075858745,0.3198078040607087,0.19699070352516584,1.6159659052215354,7.124,6.838,-0.2859999999999996,Mediterranean,Italian,1.153799656328177
Other,moussaka,pizza_margherita,0.5167985075858745,0.2942943620278918,0.22250414555798276,1.7560598307924598,7.124,7.126,0.002000000000000668,Mediterranean,Italian,1.759571950454046
Other,moussaka,quiche,0.5167985075858745,0.3547504593313247,0.16204804825454983,1.4567944705695293,7.124,7.306,0.18200000000000038,Mediterranean,French,1.7219310642131842
Other,moussaka,ratatouille,0.5167985075858745,0.1346233349410699,0.3821751726448046,3.8388479071039074,7.124,7.242,0.11800000000000033,Mediterranean,French,4.2918319601421695
Other,moussaka,ravioli,0.5167985075858745,0.1935701450266944,0.32322836255918014,2.6698254915013115,7.124,7.222,0.09800000000000075,Mediterranean,Italian,2.931468389668442
Other,moussaka,satay,0.5167985075858745,0.2351079257839079,0.2816905818019666,2.1981330738329667,7.124,7.066,-0.05799999999999983,Mediterranean,Thai,2.070641355550655
Other,moussaka,scallion_pancake,0.5167985075858745,0.145579254449721,0.37121925313615356,3.549946106945906,7.124,6.964,-0.15999999999999925,Mediterranean,Chinese,2.981954729834564
Other,moussaka,soup,0.5167985075858745,0.1268497208512982,0.38994878673457634,4.074100471941129,7.124,6.733,-0.391,Mediterranean,Other,2.481127187412148
Other,moussaka,spanakopita,0.5167985075858745,0.2741309781639822,0.24266752942189235,1.8852247602484797,7.124,7.365,0.24100000000000055,Mediterranean,Mediterranean,2.3395639274683644
Other,moussaka,sundubu_jjigae,0.5167985075858745,0.1660415503417002,0.3507569572441743,3.112464961465035,7.124,7.119,-0.004999999999999893,Mediterranean,Korean,3.09690263665771
Other,moussaka,takoyaki,0.5167985075858745,0.1512882831212846,0.3655102244645899,3.4159850116850636,7.124,7.144,0.020000000000000462,Mediterranean,Japanese,3.4843047119187665
Other,moussaka,tamale,0.5167985075858745,0.1372645889738489,0.3795339186120256,3.764980549239344,7.124,7.247,0.12300000000000022,Mediterranean,Mexican,4.2280731567957845
Other,moussaka,tandoori_chicken,0.5167985075858745,0.2790571517430138,0.2377413558428607,1.8519450383475526,7.124,7.061,-0.06299999999999972,Mediterranean,Indian,1.7352725009316574
Other,moussaka,tapas,0.5167985075858745,0.1942673219562087,0.3225311856296659,2.660244154198873,7.124,7.397,0.2730000000000006,Mediterranean,Spanish,3.3864908082951666
Other,moussaka,tikka_masala,0.5167985075858745,0.2352417448800396,0.28155676270583496,2.1968826487382733,7.124,7.079,-0.04499999999999993,Mediterranean,Indian,2.098022929545051
Other,moussaka,tteokbokki,0.5167985075858745,0.1505269670921717,0.3662715404937028,3.433261943485681,7.124,6.906,-0.21799999999999997,Mediterranean,Korean,2.684810839805803
Other,moussaka,udon,0.5167985075858745,0.1444559831100882,0.3723425244757863,3.57755003606897,7.124,6.941,-0.18299999999999983,Mediterranean,Japanese,2.922858379468349
Other,moussaka,wonton_soup,0.5167985075858745,0.1715262451683963,0.3452722624174782,3.0129412969922265,7.124,6.753,-0.37099999999999955,Mediterranean,Chinese,1.8951400758081118
Other,moussaka,yakitori,0.5167985075858745,0.2192980503856408,0.29750045720023377,2.356603292537586,7.124,6.842,-0.28200000000000003,Mediterranean,Japanese,1.6920411640419866
Other,okonomiyaki,chicken_salad,0.1942506282035568,0.0681619356522414,0.12608869255131538,2.849840256805693,7.216,6.953,-0.2629999999999999,Japanese,Other,2.100332269265796
Other,okonomiyaki,club_sandwich,0.1942506282035568,0.0745333152011155,0.11971731300244129,2.6062255204857645,7.216,6.95,-0.266,Japanese,American,1.9129695320365512
Other,okonomiyaki,congee,0.1942506282035568,0.1429436030199488,0.051307025183607996,1.358931943085608,7.216,6.984,-0.2320000000000002,Japanese,Chinese,1.0436597322897465
Other,okonomiyaki,dim_sum,0.1942506282035568,0.1486246479702183,0.0456259802333385,1.3069879784844376,7.216,6.977,-0.23899999999999988,Japanese,Chinese,0.9946178516266572
Other,okonomiyaki,dolma,0.1942506282035568,0.1463439103506557,0.0479067178529011,1.327357098345339,7.216,7.407,0.19099999999999984,Japanese,Mediterranean,1.5808823041292988
Other,okonomiyaki,fresh_spring_roll,0.1942506282035568,0.0531295222848464,0.14112110591871038,3.6561711803488386,7.216,7.119,-0.09700000000000042,Japanese,Vietnamese,3.3015225758549995
Other,okonomiyaki,gnocchi,0.1942506282035568,0.1493656341086219,0.044884994094934905,1.300504157886101,7.216,7.211,-0.004999999999999893,Japanese,Italian,1.2940016370966705
Other,okonomiyaki,guacamole,0.1942506282035568,0.0347126588909858,0.159537969312571,5.59595935343345,7.216,6.93,-0.2860000000000005,Japanese,Mexican,3.9955149783514807
Other,okonomiyaki,ice_cream,0.1942506282035568,0.0838113240686453,0.11043930413491149,2.3177133921002926,7.216,7.338,0.12199999999999989,Japanese,Other,2.600474425936528
Other,okonomiyaki,kimbap,0.1942506282035568,0.1364470620417334,0.05780356616182339,1.4236336444103408,7.216,7.307,0.09100000000000019,Japanese,Korean,1.5531843060516821
Other,okonomiyaki,minestrone,0.1942506282035568,0.1196048159520431,0.07464581225151369,1.6241037340958224,7.216,6.638,-0.5780000000000003,Japanese,Italian,0.6853717757884366
Other,okonomiyaki,onigiri,0.1942506282035568,0.0556931760085771,0.1385574521949797,3.4878712640421328,7.216,7.085,-0.13100000000000023,Japanese,Japanese,3.0309601284526124
Other,okonomiyaki,penne_arrabbiata,0.1942506282035568,0.1413938119152791,0.05285681628827768,1.3738269417331264,7.216,7.216,0.0,Japanese,Italian,1.3738269417331264
Other,okonomiyaki,ratatouille,0.1942506282035568,0.1346233349410699,0.05962729326248689,1.4429194484640289,7.216,7.242,0.0259999999999998,Japanese,French,1.4804353541240933
Other,okonomiyaki,scallion_pancake,0.1942506282035568,0.145579254449721,0.04867137375383579,1.3343290494089288,7.216,6.964,-0.2519999999999998,Japanese,Chinese,0.9980781289578791
Other,okonomiyaki,soup,0.1942506282035568,0.1268497208512982,0.0674009073522586,1.5313445461284891,7.216,6.733,-0.48300000000000054,Japanese,Other,0.791705130348428
Other,okonomiyaki,tamale,0.1942506282035568,0.1372645889738489,0.05698603922970788,1.4151546998080082,7.216,7.247,0.030999999999999694,Japanese,Mexican,1.4590244955020562
Other,okonomiyaki,udon,0.1942506282035568,0.1444559831100882,0.04979464509346859,1.344704622275982,7.216,6.941,-0.27500000000000036,Japanese,Japanese,0.9749108511500865
Other,onigiri,guacamole,0.0556931760085771,0.0347126588909858,0.020980517117591302,1.6044053606921922,7.085,6.93,-0.15500000000000025,Japanese,Mexican,1.355722529784902
Other,palak_paneer,chicken_salad,0.2075051881169707,0.0681619356522414,0.13934325246472928,3.04429717453523,7.231,6.953,-0.2779999999999996,Indian,Other,2.1979825600144376
Other,palak_paneer,club_sandwich,0.2075051881169707,0.0745333152011155,0.1329718729158552,2.784059551853465,7.231,6.95,-0.2809999999999997,Indian,American,2.0017388177826425
Other,palak_paneer,congee,0.2075051881169707,0.1429436030199488,0.0645615850970219,1.4516577428652884,7.231,6.984,-0.2469999999999999,Indian,Chinese,1.0930982803775624
Other,palak_paneer,dal,0.2075051881169707,0.1513163041255206,0.056188883991450084,1.37133397036211,7.231,6.929,-0.3019999999999996,Indian,Indian,0.9571911113127533
Other,palak_paneer,dim_sum,0.2075051881169707,0.1486246479702183,0.0588805401467524,1.3961694170576,7.231,6.977,-0.25399999999999956,Indian,Chinese,1.0415423851249703
Other,palak_paneer,dolma,0.2075051881169707,0.1463439103506557,0.061161277766315,1.4179284100019334,7.231,7.407,0.17600000000000016,Indian,Mediterranean,1.6674838101622738
Other,palak_paneer,fresh_spring_roll,0.2075051881169707,0.0531295222848464,0.15437566583212428,3.905647541953437,7.231,7.119,-0.1120000000000001,Indian,Vietnamese,3.4682150172546518
Other,palak_paneer,gnocchi,0.2075051881169707,0.1493656341086219,0.058139554008348804,1.3892431773567706,7.231,7.211,-0.019999999999999574,Indian,Italian,1.361458313809636
Other,palak_paneer,guacamole,0.2075051881169707,0.0347126588909858,0.1727925292259849,5.977795845850799,7.231,6.93,-0.30100000000000016,Indian,Mexican,4.178479296249708
Other,palak_paneer,ice_cream,0.2075051881169707,0.0838113240686453,0.12369386404832539,2.4758609939990266,7.231,7.338,0.1070000000000002,Indian,Other,2.740778120356923
Other,palak_paneer,kimbap,0.2075051881169707,0.1364470620417334,0.07105812607523729,1.5207743209121176,7.231,7.307,0.07600000000000051,Indian,Korean,1.6363531693014393
Other,palak_paneer,minestrone,0.2075051881169707,0.1196048159520431,0.08790037216492759,1.7349233512484332,7.231,6.638,-0.593,Indian,Italian,0.7061138039581124
Other,palak_paneer,onigiri,0.2075051881169707,0.0556931760085771,0.1518120121083936,3.7258637949649986,7.231,7.085,-0.1459999999999999,Indian,Japanese,3.1818876809001093
Other,palak_paneer,penne_arrabbiata,0.2075051881169707,0.1413938119152791,0.06611137620169158,1.4675690916467012,7.231,7.216,-0.01499999999999968,Indian,Italian,1.4455555552720012
Other,palak_paneer,ratatouille,0.2075051881169707,0.1346233349410699,0.07288185317590079,1.541376078729621,7.231,7.242,0.01100000000000012,Indian,French,1.558331215595647
Other,palak_paneer,scallion_pancake,0.2075051881169707,0.145579254449721,0.06192593366724969,1.4253760874193595,7.231,6.964,-0.26699999999999946,Indian,Chinese,1.0448006720783913
Other,palak_paneer,soup,0.2075051881169707,0.1268497208512982,0.08065546726567249,1.6358348029809404,7.231,6.733,-0.4980000000000002,Indian,Other,0.8211890710964317
Other,palak_paneer,takoyaki,0.2075051881169707,0.1512882831212846,0.0562169049956861,1.3715879632966568,7.231,7.144,-0.08699999999999974,Indian,Japanese,1.252259810489848
Other,palak_paneer,tamale,0.2075051881169707,0.1372645889738489,0.07024059914312178,1.511716821273575,7.231,7.247,0.016000000000000014,Indian,Mexican,1.5359042904139522
Other,palak_paneer,tteokbokki,0.2075051881169707,0.1505269670921717,0.05697822102479899,1.3785250053560816,7.231,6.906,-0.3250000000000002,Indian,Korean,0.9305043786153548
Other,palak_paneer,udon,0.2075051881169707,0.1444559831100882,0.06304920500688249,1.4364596304663506,7.231,6.941,-0.29000000000000004,Indian,Japanese,1.019886337631109
Other,paneer_tikka,chana_masala,0.2850173554547919,0.1795333304373007,0.10548402501749121,1.5875456371279757,7.1,7.131,0.031000000000000583,Indian,Indian,1.636759551878944
Other,paneer_tikka,chicken_salad,0.2850173554547919,0.0681619356522414,0.2168554198025505,4.181473908090513,7.1,6.953,-0.14699999999999935,Indian,Other,3.56679724360121
Other,paneer_tikka,club_sandwich,0.2850173554547919,0.0745333152011155,0.2104840402536764,3.8240262718184606,7.1,6.95,-0.14999999999999947,Indian,American,3.2504223310456934
