dish_id,E_current,E_best_benchmark,E_reducible,E_reduction_pct,benchmark_dish,has_efficient_alternative
vindaloo,0.2360593776690798,0.00285504702091,0.2332043306481698,98.79053861401246,rojak,True
waffle,0.1785825277098203,0.00285504702091,0.1757274806889103,98.40127303744453,rojak,True
wonton_soup,0.1715262451683963,0.00285504702091,0.1686711981474863,98.33550427335068,rojak,True
xiao_long_bao,0.1355547936033021,0.00285504702091,0.13269974658239211,97.89380593262882,rojak,True
yakitori,0.2192980503856408,0.00285504702091,0.2164430033647308,98.69809739945735,rojak,True
ackee_saltfish,0.1479771222253908,0.00285504702091,0.1451220752044808,98.070615931724,rojak,True
adobo,0.3835664436260561,0.00285504702091,0.3807113966051461,99.25565776976741,rojak,True
aji_de_gallina,0.2064411581111852,0.0035871560812386,0.2028540020299466,98.2623832795461,som_tam,True
al_pastor,0.26940861804542,0.00285504702091,0.26655357102451,98.94025401205664,rojak,True
aloo_gobi,0.1261275381026411,0.00285504702091,0.1232724910817311,97.73638091739602,rojak,True
anticucho,0.6438722352678695,0.00285504702091,0.6410171882469595,99.5565817464202,rojak,True
arancini,0.3167546374612211,0.00285504702091,0.3138995904403111,99.09865659938143,rojak,True
arepa,0.1550682589430726,0.0210290629331569,0.1340391960099157,86.4388346935159,fattoush,True
arroz_con_pollo,0.2455558063386589,0.00285504702091,0.2427007593177489,98.83731235539491,rojak,True
asado,0.7671063086509742,0.0035871560812386,0.7635191525697356,99.53237823222352,som_tam,True
bacalhau,0.2658607847000939,0.0035871560812386,0.2622736286188553,98.65073892515396,som_tam,True
bak_kut_teh,0.2194583776857819,0.00285504702091,0.21660333066487192,98.699048516162,rojak,True
banh_xeo,0.1938191426312755,0.00285504702091,0.1909640956103655,98.52695302324112,rojak,True
beef_tartare,0.4750862509475642,0.0210290629331569,0.4540571880144073,95.57363260014067,fattoush,True
biltong,0.5032713534949004,0.0210290629331569,0.4822422905617435,95.82152594477644,fattoush,True
birria,0.7940919484839885,0.00285504702091,0.7912369014630785,99.64046392532244,rojak,True
blini,0.1563061924550484,0.0107893163244967,0.1455168761305517,93.09731997495905,kimchi,True
boat_noodles,0.2884333857069896,0.00285504702091,0.2855783386860796,99.0101537608374,rojak,True
borek,0.2701911221855115,0.00285504702091,0.2673360751646015,98.94332315665437,rojak,True
borscht,0.2299651404148642,0.0035871560812386,0.2263779843336256,98.44013050205469,som_tam,True
bossam,0.2477463793234811,0.0035871560812386,0.24415922324224248,98.5520853660772,som_tam,True
bouillabaisse,0.177158941750859,0.00285504702091,0.174303894729949,98.38842623878105,rojak,True
bratwurst,0.228276205868912,0.00285504702091,0.225421158848002,98.7493015270503,rojak,True
budae_jjigae,0.1505586489631374,0.00285504702091,0.1477036019422274,98.1036977678984,rojak,True
bun_rieu,0.1646911696881013,0.00285504702091,0.1618361226671913,98.2664237394652,rojak,True
caldo_verde,0.1354072417849046,0.00285504702091,0.1325521947639946,97.89151083555394,rojak,True
callaloo,0.1195534483647046,0.00285504702091,0.11669840134379461,97.61190742721155,rojak,True
cannoli,0.2979839265015034,0.00285504702091,0.2951288794805934,99.04187885083942,rojak,True
carnitas,0.4370581929843786,0.00285504702091,0.4342031459634686,99.34675815103367,rojak,True
causa,0.0402119664414746,0.00285504702091,0.0373569194205646,92.90000645687074,rojak,True
char_kway_teow,0.23130799903834,0.00285504702091,0.22845295201743002,98.76569464403315,rojak,True
char_siu_bao,0.1231648026379331,0.00285504702091,0.1203097556170231,97.68192944756875,rojak,True
chilaquiles,0.1701742379834779,0.00285504702091,0.1673191909625679,98.32228012022173,rojak,True
chili,0.5128898796778169,0.00285504702091,0.5100348326569069,99.44334112759186,rojak,True
chimichurri,0.0501501265330493,0.0035871560812386,0.0465629704518107,92.84716444558792,som_tam,True
chole_bhature,0.2964050802571009,0.00285504702091,0.2935500332361909,99.03677527442055,rojak,True
churrasco,0.780599999224528,0.00285504702091,0.7777449522036181,99.63424967669148,rojak,True
churros_mexican,0.2804111037345016,0.0107893163244967,0.2696217874100049,96.15232200836375,kimchi,True
cobb_salad,0.0988467138988748,0.00285504702091,0.0959916668779648,97.11164194711536,rojak,True
conch_fritters,0.2860612112475003,0.00285504702091,0.2832061642265903,99.0019454198424,rojak,True
coquito,0.0536235508357889,0.0210290629331569,0.032594487902632,60.7839044498301,fattoush,True
couscous,0.1117052975911571,0.00285504702091,0.10885025057024711,97.44412567489906,rojak,True
coxinha,0.3252279436113923,0.00285504702091,0.3223728965904823,99.1221396940229,rojak,True
croquetas,0.3068093693849809,0.00285504702091,0.3039543223640709,99.06943942858292,rojak,True
cubano_sandwich,0.2115503017405358,0.0107893163244967,0.2007609854160391,94.89988138247627,kimchi,True
