dish_id,H_mean,E_composite,E_carbon,E_water,E_energy,log_H,log_E,log_DEI,DEI_z,Z_H,Z_E,cuisine,source,cook_method,DEI_tier,is_pareto,rank_DEI,rank_invE,rank_shift,category,protein_g,fat_g,carb_g,fiber_g,calorie_kcal,NDI,meal_role,log_NDI,log_DEI_N,H_controlled,log_DEI_ctrl,category_recipe,family,refinement_alpha
com_tam,8.6516,0.2925279261245002,2.3265,1381.5,0.6,2.1577442749370097,-1.2291951429376562,3.386939417874666,1.0751014047608245,1.2498605153044218,0.1747591105435972,Vietnamese,original,,C,False,139,238.0,99,Other,44.03,21.42,58.540000000000006,1.14,617.7,5.248715093299843,Full Main,1.6579833025154362,3.995632650552821,6.948833201051367,3.1677689036793257,Pork Main,,
congee,2.4568,0.1429436030199488,0.9255,456.8,0.4,0.8988596901444755,-1.9453051109881232,2.8441648011325986,-1.0608810776210578,-1.774737170188666,-0.7138560925676084,Chinese,original,,D,False,241,61.0,-180,Other,14.31,6.94,24.385,0.5900000000000001,221.02,4.1078533567901045,Light Main,1.412900594445251,4.59537722674805,7.058448352427255,3.899530358228633,Starch/Carb,,
coq_au_vin,8.3333,0.433244547442996,2.7775,1371.8,1.2,2.120259536192091,-0.836452935709711,2.956712471901802,0.08375606343279829,1.0944512295659876,1.0106951661331893,French,original,,D,False,220,298.0,78,Other,73.165,43.225,9.02,1.745,722.8000000000001,4.605528863622388,Heavy Main,1.5272575086336335,3.56942930890929,7.073341931371611,2.7927859957834777,Poultry Main,Chicken,0.2123495462457249
cornbread,3.9581,0.2367189718162237,1.1525,468.8,0.8,1.3757641121467097,-1.4408816143592993,2.816645726506009,-0.884953157428992,-1.0417306961732382,-0.1567775387442462,American,original,,D,False,246,173.0,-73,Other,12.5,22.51,63.830000000000005,2.68,495.35,3.041595641777332,Full Main,1.1123822598792663,3.939835087063515,6.960919017055009,3.381193122669077,Starch/Carb,,
creme_brulee,9.1606,0.2801526093771747,2.0055,778.2,0.8,2.214911678724271,-1.272420790799783,3.4873324695240537,1.397135910257492,1.4983786630922409,0.10124275283474879,French,original,,B,False,113,219.0,106,Other,10.712,60.692,44.88,0.0,759.1199999999999,1.6249978900152788,Heavy Main,0.4855065173287217,3.5063306762764084,7.252555802594654,3.25377472204002,Dessert,Dessert,-0.1174012709339968
crepe,8.3893,0.1703383946222554,1.1025,477.0,0.5,2.126957084340491,-1.7699682638630123,3.8969253482035033,1.672908695723166,1.1217931083009938,-0.5511155874221723,French,original,,A,False,62,92.0,30,Other,15.735,21.0,60.94500000000001,1.62,497.15,3.730954028148034,Full Main,1.316663972573196,4.407783325460615,7.157842492370906,3.73817687154604,Mixed/Other,,
croissant,6.8396,0.2528773599570321,1.4301,594.1,0.8,1.9227292503923008,-1.3748506510334464,3.297579901425747,0.42594304345332584,0.3651554390931679,-0.06078760436015795,French,original,,C,False,156,188.0,32,Bread/Pastry,12.05,52.37,72.68,2.16,807.0,1.6033957918716282,Heavy Main,0.472123750120107,3.598649878562995,7.187608176953988,3.347209107750296,Mixed/Other,Bread/Pastry,-0.9559810324647846
dal,7.9892,0.1513163041255206,0.4209,688.1,0.4,2.0780906296088797,-1.888382903745557,3.9664735333544368,1.5905626778265685,0.9264451496960695,-0.6641175281304991,Indian,original,,A,False,55,75.0,20,Other,27.102,12.121,69.28899999999999,32.519000000000005,486.74,7.951044084503426,Full Main,2.073303251427108,4.860750032104355,6.857035203199602,3.813658065941504,Plant Protein,Curry,0.1327871688535855
dan_dan_noodles,10.0,0.1768632843021446,1.0465,838.3,0.4,2.302585092994046,-1.7323782499394325,4.034963342933478,2.4205679599208834,1.908213895416593,-0.5123540645042902,Chinese,original,,A,True,46,100.0,54,Other,42.065,28.685,122.29,8.83,918.75,3.648583797155225,Heavy Main,1.2943390915232311,4.3595832809142365,7.187128075888014,3.704669908760626,Starch/Carb,Noodle/Pasta,0.0460866036981628
dim_sum,4.1359,0.1486246479702183,1.358,682.5,0.3,1.4197049589641269,-1.906331292551165,3.326036251515292,-0.27481274815267354,-0.954920231189595,-0.6801074830369215,Chinese,original,,C,False,150,68.0,-82,Other,33.730000000000004,13.57,39.645,1.4500000000000002,415.9,6.083873114409301,Full Main,1.805641518559792,4.751771076788161,7.156361640583833,3.874332993614921,Mixed/Other,,
dolma,6.8883,0.1463439103506557,0.7515,542.8,0.4,1.92982432018395,-1.9217958768865624,3.8516201970705124,1.0825894588334477,0.3889331086359318,-0.6936563501975158,Mediterranean,original,,A,False,65,66.0,1,Other,4.57,22.21,29.24,2.1100000000000003,326.9,2.7049214338905383,Light Main,0.9950728671041932,4.421757809469812,7.286863521391796,3.907869086346455,Starch/Carb,,
donburi,1.0407,0.2347841626076021,2.2265,1240.0,0.4,0.03989356366167662,-1.4490886438669626,1.4889822075286392,-2.297873532563486,-2.4661449287001207,-0.16827139613663494,Japanese,original,,E,False,331,169.0,-162,Noodle/Rice,41.505,14.355,65.26,1.31,568.8000000000001,5.175373637926381,Full Main,1.6439115371105817,4.076213568560226,6.286673836167704,3.2875207728331595,Poultry Main,,
dosa,1.3336,0.1613769949862088,0.6816,476.0,0.5,0.2878820524544471,-1.8240120674675224,2.1118941199219696,-1.7187857849671437,-2.3231371379593506,-0.604351352992207,Indian,original,,E,False,319,84.0,-235,Other,12.32,10.68,46.6,12.6,333.20000000000005,5.196213550355206,Light Main,1.647930196954422,4.575432350626688,6.8967363877096775,3.755060379888512,Starch/Carb,,
dumplings,7.9968,0.1552253181381092,1.066,837.7,0.3,2.079041461658496,-1.862877552204473,3.941919013862969,1.5710516145399107,0.9301558332386773,-0.6408957813012335,Chinese,original,,A,False,59,78.0,19,Wrapped/Stuffed,36.57,19.9,65.315,3.51,599.2,4.607764657831413,Full Main,1.52774284957012,4.584022884695161,7.074032091510732,3.819308179521256,Pork Main,Wrapped/Dumpling,-0.1575820781832785
edamame,7.9892,0.122958281541028,0.5004,322.8,0.4,2.0780906296088797,-2.095910155605574,4.174000785214454,1.7590253180000182,0.9264451496960695,-0.8325801683039487,Japanese,original,,A,False,37,47.0,10,Other,54.75,29.7,45.3,13.8,669.0,7.978708287228466,Full Main,2.076776529591192,5.104761799511261,7.171093896329874,4.065968364316519,Plant Protein,,
elote,9.5986,0.1805572994317562,0.903,384.9,0.6,2.2616172545057425,-1.7117071032098954,3.973324357715638,2.2026407468661082,1.7122312146267489,-0.4904095322393593,Mexican,original,,A,False,53,105.0,52,Other,11.02,22.67,41.925,5.680000000000001,385.55,4.243760389526178,Light Main,1.4454497605165535,4.432121023275749,7.264129196144089,3.6946555301635096,Starch/Carb,,
enchilada,5.2029,0.2953211986902908,2.3305,879.3,0.8,1.6492161624425126,-1.219691705845425,2.8689078682879376,-0.625312515932483,-0.43395979172082727,0.19135272421165572,Mexican,original,,D,False,236,242.0,6,Other,47.68,28.82,50.1,6.84,657.6,6.388599235314564,Full Main,1.8545150323581303,4.068273895607189,6.952426751940473,3.1587824774165165,Poultry Main,,
escargot,8.1233,0.22905787543792,0.962,424.5,0.8,2.0947364755547593,-1.4737805761890834,3.568517051743843,1.1942079542643527,0.9919191843097169,-0.2022887699546358,French,original,,B,False,99,160.0,61,Other,4.02,43.465,19.705,1.125,477.05000000000007,1.3169032925871829,Full Main,0.2752829899869546,3.583417590713549,7.091624231006611,3.432694978085649,Dairy Main,,
fajita,1.0,0.2319769200463485,1.6045,830.3,0.6,0.0,-1.4611173948233878,1.4611173948233878,-2.3010686161135276,-2.4860166155664554,-0.18494799945292775,Mexican,original,,E,False,332,166.0,-166,Other,41.99,30.67,36.24,3.8,595.3000000000001,6.381816291105724,Full Main,1.853452741967866,4.285613539534699,6.982560812513673,3.4045331228977984,Poultry Main,,
falafel,4.9737,0.3067878357769481,0.8195,871.3,1.0,1.6041640299313922,-1.1815988589812332,2.7857628889126254,-0.8053372078945777,-0.5458661954005287,0.2594710124940491,Mediterranean,original,,D,False,250,251.0,1,Other,34.95899999999999,50.121,114.368,27.818,1011.7,4.610353809918898,Heavy Main,1.528304602419062,3.939226233319409,7.163499033103429,3.150597412357073,Plant Protein,Vegetable/Legume,0.1837717129852218
fish_and_chips,2.9929,0.3253698736066217,2.0975,769.4,1.0,1.0962428170193752,-1.1227926711303742,2.2190354881497494,-1.8828462983774097,-1.5129875060844422,0.36985879229296736,Other,original,,E,False,309,262.0,-47,Protein Main,47.580000000000005,65.17,64.72999999999999,5.48,1036.9,4.231810131125397,Heavy Main,1.4426298285035484,3.7611772455756496,6.940089667127761,3.0601073659010325,Seafood Main,Seafood,-0.0752983933632487
french_fries,4.4255,0.247277363637544,0.6991,178.4,1.0,1.4873832664267947,-1.3972446426614702,2.884627909088265,-0.7194689189676883,-0.8135236583028516,-0.09405473933516328,American,original,,D,False,232,183.0,-49,Other,4.0,30.2,34.0,4.4,419.2,2.948697718735887,Full Main,1.0813636216074574,3.822720788660443,6.784168878323916,3.311836434462092,Mixed/Other,,
french_onion_soup,8.8056,0.2794902450794066,4.4295,1218.5,0.4,2.175387882727045,-1.274787888321964,3.4501757710490093,1.2277427463085486,1.3250506818256873,0.09730793551713868,French,original,,B,False,120,218.0,98,Other,28.98,38.42,38.74,4.48,615.6,6.36383326441806,Full Main,1.850630910323718,4.155256359620314,7.152228108345939,3.242211820028235,Soup/Stew,Soup,-0.1164357598763221
fresh_spring_roll,7.1621,0.0531295222848464,1.0375,406.0,0.0,1.9688032340590498,-2.9350225299987,4.90382576405775,1.7700177279818485,0.522615365736727,-1.2474023622451216,Vietnamese,original,,A,False,18,22.0,4,Wrapped/Stuffed,19.890000000000004,6.17,47.2,2.4000000000000004,315.3,5.897335916365413,Light Main,1.7745007093378882,5.78504015078938,7.117058147714412,4.897516988538803,Mixed/Other,,
fried_chicken,3.9581,0.393529317972158,2.6084,1467.3,1.0,1.3757641121467097,-0.9325997082529256,2.3083638203996353,-1.8164950109285734,-1.0417306961732382,0.774764314755335,American,original,,E,False,302,282.0,-20,Protein Main,67.738,71.686,32.008,1.586,1048.02,3.10595837246092,Heavy Main,1.1333223223382034,3.4520047580559057,7.054449193027024,2.886258217232296,Poultry Main,Chicken,0.2123495462457249
fried_rice,3.1966,0.2050187887838639,1.509,794.5,0.5,1.162087744952416,-1.584653651439358,2.746741396391774,-1.0684369261607756,-1.4135314221858593,-0.3450944960250837,Chinese,original,,D,False,260,134.0,-126,Noodle/Rice,15.32,25.56,63.55,2.72,546.3000000000001,3.330237602615417,Full Main,1.2030436535836715,4.082294962783491,6.799808587316541,3.5015481143011926,Starch/Carb,Rice Dish,-0.0567413869002204
gazpacho,9.1606,0.0402863263051759,0.668,344.6,0.0,2.214911678724271,-3.2117431652422823,5.426654843966553,2.8220768494398327,1.4983786630922409,-1.3236981863475918,Spanish,original,,A,False,10,17.0,7,Other,4.96,16.285,25.845,4.365,258.25,8.208870617389495,Light Main,2.105215352173521,6.27068391118824,7.335193302925659,5.204426929990411,Soup/Stew,Soup,-0.1164357598763221
gelato,8.9939,0.0648149325917145,1.2235,500.4,0.0,2.1965465697632442,-2.736219260941248,4.932765830704492,2.594972186779694,1.4169877490721436,-1.1779844377075506,Italian,original,,A,False,16,30.0,14,Dessert,8.73,28.83,59.02,0.0,520.6,2.511807887336124,Full Main,0.9210027677100748,5.220120795592496,7.344839947366523,4.730217279637568,Dessert,Dessert,-0.1174012709339968
general_tso,6.4054,0.3714217975765348,2.3185,1272.8,1.0,1.8571413846086942,-0.9904169414881232,2.8475583260968174,-0.4902749517950713,0.15315822932996362,0.6434331811250349,Chinese,original,,D,False,240,273.0,33,Other,56.38500000000001,58.25,48.870000000000005,2.415,946.6,3.380750702217002,Heavy Main,1.2180977860817304,3.4939323019493065,6.947175554803181,2.928752123471651,Poultry Main,,
gnocchi,8.9517,0.1493656341086219,1.189,467.3,0.4,2.1918434583837394,-1.9013580587901768,4.093201517173917,2.0720892981191086,1.396383690453979,-0.6757056076651295,Italian,original,,A,False,41,69.0,28,Other,21.075,21.1,80.645,6.0200000000000005,601.2499999999999,4.995241995241996,Full Main,1.60848585842287,4.681208625936234,7.077007431917491,3.8582091980341127,Mixed/Other,,
green_curry,4.6754,0.2611478475643975,2.321,1536.4,0.4,1.5423147205778003,-1.3426685662766351,2.8849832868544354,-0.6798542787255678,-0.6915105244478892,-0.011656245722321358,Thai,original,,D,False,231,199.0,-32,Other,46.04999999999999,49.87000000000001,58.755,6.739999999999999,854.75,4.148268292754985,Heavy Main,1.4226909683033389,4.04010598911645,7.217902343498866,3.3192329428267184,Poultry Main,Curry,0.1327871688535855
grilled_cheese,7.4912,0.1882054209607936,1.7955,516.5,0.5,2.0137289983144546,-1.6702212479906786,3.683950246305133,1.1282731070361511,0.6832977280883407,-0.4449753789478105,American,original,,B,False,80,113.0,33,Other,22.335,34.59,39.995000000000005,2.16,561.3499999999999,5.053720217610839,Full Main,1.620124648828759,4.45353091767849,7.236090066465586,3.649302262442614,Starch/Carb,,
guacamole,8.4333,0.0347126588909858,0.4681,328.1,0.0,2.132188154488383,-3.3606508490176483,5.492839003506031,2.500084925804317,1.1432760130213546,-1.3568089127829621,Mexican,original,,A,False,8,12.0,4,Salad/Cold/Side,4.025,22.355,18.685,12.009999999999998,266.00999999999993,5.80410483759982,Light Main,1.7585653978498172,6.175793361144369,7.0807738062462,5.318034045418592,Salad/Cold,Vegetable/Legume,0.1837717129852218
gyro,6.5518,0.4052126119464612,4.2615,1720.4,0.8,1.879739821054345,-0.9033433818539308,2.783083202908276,-0.6195319547758273,0.22463771230862115,0.8441696670844485,Mediterranean,original,,D,False,251,286.0,35,Other,47.26,33.800000000000004,34.809999999999995,2.68,637.1,7.299945210791229,Full Main,1.9878668427551156,3.865507415575322,7.091912828620655,2.8622984784817014,Red Meat Main,,
hamburger,3.8876,0.5502933141427692,9.981,2552.6,0.6,1.3577920006471784,-0.597303844467298,1.9550958451144764,-2.7821829917228946,-1.076152168509272,1.7060308232136223,American,original,,E,False,323,314.0,-9,Protein Main,51.365,32.845,32.870000000000005,2.495,649.15,8.06344271491002,Full Main,2.0873406011669053,3.544871114215656,6.913582550314234,2.5307918066944506,Red Meat Main,Beef,0.2092202168714154
hot_and_sour_soup,4.1637,0.1340866392818403,0.713,403.6,0.4,1.426404102047767,-2.009269126157478,3.435673228205245,-0.17487549135785296,-0.9413469413890029,-0.7664714500311499,Chinese,original,,B,False,124,51.0,-73,Other,13.329999999999998,12.329999999999998,7.725,2.7,186.9,10.534350614607437,Side/Snack,2.354641404597615,5.092570441774363,7.009222049969967,3.956495843865806,Soup/Stew,,
hummus,7.6735,0.0956000970923752,0.2991,1112.0,0.0,2.0377728346330124,-2.3475814433146778,4.38535427794769,1.7674085146479235,0.7723053083274749,-0.9951032063204487,Mediterranean,original,,A,False,30,37.0,7,Salad/Cold/Side,35.415,39.14,99.23,28.985,849.2000000000002,5.978190321219054,Heavy Main,1.7881179002935788,5.235932460099607,7.236732935671233,4.326751295888378,Plant Protein,Vegetable/Legume,0.1837717129852218
ice_cream,6.2072,0.0838113240686453,1.5265,653.7,0.0,1.8257099085976025,-2.4791871485395447,4.304897057137147,1.1215226721853704,0.05638750852142585,-1.0651351636639446,Other,original,,A,False,32,35.0,3,Dessert,8.94,49.41,57.41,0.0,699.1999999999999,1.7144310050488545,Full Main,0.5390812500865242,4.7417940995158965,7.295048227102226,4.46638294147287,Dessert,Dessert,-0.1174012709339968
japchae,8.3452,0.2850385521038225,4.039,1118.6,0.5,2.1216865232735818,-1.255130837321993,3.3768173605955747,0.9699933718561186,1.1002613787971767,0.13026800694105808,Korean,original,,C,False,144,229.0,85,Noodle/Rice,19.885,19.355,31.34,4.760000000000001,379.2000000000001,7.381399513519765,Light Main,1.99896325661204,4.244949532225029,7.155074348836084,3.2229526414484786,Mixed/Other,,
katsu,7.6735,0.3813776644673086,2.1645,1433.4,1.0,2.0377728346330124,-0.9639651494936456,3.001737984126658,0.0697286655369449,0.7723053083274749,0.70257664279053,Japanese,original,,D,False,210,275.0,65,Other,58.27,69.41,33.07,2.6,996.9,3.923798696594363,Heavy Main,1.3670602398251088,3.589540817645074,6.946219768674389,2.902162742916848,Pork Main,,
kebab,7.1849,0.4289247527784806,5.291,2279.8,0.6,1.971981601549652,-0.8464737768875165,2.8184553784371684,-0.4512857343011214,0.5337474163645508,0.9850331506656722,Mediterranean,original,,D,False,245,297.0,52,Protein Main,52.034,52.846,7.143000000000001,1.698,712.8499999999999,7.36957344869248,Heavy Main,1.9973598278224545,3.831108389385116,7.137570605702567,2.81184624403824,Red Meat Main,Kebab/Grilled,0.1306752005137868
kimbap,8.3893,0.1364470620417334,2.6715,1000.1,0.0,2.126957084340491,-1.9918185634503345,4.118775647790826,1.8742423165177748,1.1217931083009938,-0.752449208216781,Korean,original,,A,False,40,56.0,16,Other,16.53,13.06,45.87,1.7000000000000002,372.9,5.83820041583517,Light Main,1.7644226013793636,4.862862656949097,7.07935861370451,3.949001875767651,Starch/Carb,,
kimchi,3.7433,0.0107893163244967,0.1615,115.8,0.0,1.3199675753230935,-4.529198863675368,5.849166438998461,0.35232072269048675,-1.146606331035367,-1.4989270537258537,Korean,original,,A,False,5,3.0,-2,Salad/Cold/Side,5.75,1.2,24.595,9.68,118.7,22.25429162244664,Side/Snack,3.10253487192064,8.051487092361103,7.055447519129689,6.482998879871225,Salad/Cold,,
kimchi_jjigae,3.9581,0.1738305685587496,1.121,782.3,0.4,1.3757641121467097,-1.749674198079432,3.1254383102261416,-0.5113605905466982,-1.0417306961732382,-0.53037010562654,Korean,original,,C,False,185,97.0,-88,Salad/Cold/Side,31.28,20.785,15.835,5.985000000000001,367.25,10.041783192225672,Light Main,2.3067547072804278,4.822471044100293,6.809193427784215,3.667947871840777,Mixed/Other,,
korean_fried_chicken,4.6144,0.3907836556182036,2.5675,1444.4,1.0,1.529181848668438,-0.9396011825688586,2.4687830312372965,-1.4797471749401376,-0.7212936423556632,0.7584535325844743,Korean,original,,E,False,285,280.0,-5,Protein Main,65.83999999999999,69.22500000000001,53.955,2.9850000000000003,1102.2,2.9301046339696315,Heavy Main,1.0750381336437782,3.3061755033625,6.867159228982528,2.8663516994997367,Poultry Main,Chicken,0.2123495462457249
korma,8.4066,0.2480675328093393,2.2049,1407.1,0.4,2.129017111623104,-1.394054260171638,3.5230713717947415,1.2196004848582722,1.1302397958387715,-0.08936068901950066,Indian,original,,B,False,109,185.0,76,Other,59.84200000000001,39.291,18.329,2.289,658.94,5.666904531748068,Full Main,1.7346430306979663,4.24141126073381,7.179763873958311,3.365320756055661,Poultry Main,Curry,0.1327871688535855
kung_pao_chicken,4.6754,0.2407579913425084,1.9045,1127.7,0.5,1.5423147205778003,-1.4239630353241268,2.966277755901927,-0.5587270385711416,-0.6915105244478892,-0.13278348587674763,Chinese,original,,D,False,217,177.0,-40,Protein Main,58.24500000000001,50.16,19.96,6.065,751.6500000000002,5.284238072104764,Heavy Main,1.6647284409261127,4.126435691426215,6.787020685173268,3.3389751008049564,Poultry Main,Chicken,0.2123495462457249
larb,8.3075,0.2198598697019789,1.4525,989.5,0.5,2.117158721246612,-1.5147648914724623,3.631923612719074,1.3387845445724467,1.0818544354345028,-0.25693010913794384,Thai,original,,B,False,87,148.0,61,Other,43.925,21.770000000000003,13.735,4.290000000000001,430.2,7.386347703641985,Full Main,1.9996333913637567,4.470583499776445,6.867733585821394,3.4415990431061294,Pork Main,,
lasagna,6.4539,0.5943961798471784,9.715,2622.1,0.8,1.8646845992426115,-0.5202092125050639,2.3848938117476752,-1.791188457917107,0.1768382493058166,1.9680267072229234,Italian,original,,E,False,295,317.0,22,Other,63.81,47.795,86.96500000000002,4.915,1042.0500000000002,5.635534435016224,Heavy Main,1.7290919850559574,3.3141003372136604,6.889620486199603,2.4502252141847767,Red Meat Main,Noodle/Pasta,0.0460866036981628
lo_mein,2.3516,0.1958151798842702,1.199,762.1,0.5,0.8550959475459627,-1.630584024392002,2.485679971937965,-1.4263317212246012,-1.8261008423837122,-0.399769121159111,Chinese,original,,E,False,284,130.0,-154,Noodle/Rice,40.11500000000001,23.185,117.46,6.209999999999999,847.2500000000001,3.512615511435221,Heavy Main,1.256360919936994,4.131335596324968,6.84983609764975,3.554808749029471,Starch/Carb,Noodle/Pasta,0.0460866036981628
lobster_roll,8.8667,0.1997214767272574,2.36,779.3,0.4,2.1823026865109734,-1.610831499389194,3.7931341859001675,1.7314461403659203,1.3548826245169163,-0.37656351584900394,American,original,,B,False,69,132.0,63,Other,42.03999999999999,32.025,30.755,2.0,556.75,7.154178257007173,Full Main,1.967696557636712,4.565561246655485,7.068807786165582,3.566523335115609,Seafood Main,,
mac_and_cheese,6.1067,0.3013898684318615,2.8415,822.0,0.8,1.8093865290782607,-1.199350608378424,3.0087371374566847,-0.22008544236624433,0.007318601148781685,0.22740404351502602,American,original,,D,False,209,246.0,37,Other,37.48,47.5,88.49,3.37,934.2,4.53834148439158,Heavy Main,1.512561633502621,3.8995395715143744,6.989196151635494,3.143716158245139,Dairy Main,,
mango_sticky_rice,8.5646,0.1575942646055001,1.1553,843.6,0.3,2.147637428992589,-1.8477314943176475,3.9953689233102363,1.8342058575575844,1.2073829536982523,-0.626822903859332,Thai,original,,A,False,51,82.0,31,Other,6.77,19.73,84.86,4.279999999999999,528.4,3.372001621055368,Full Main,1.2155065208795195,4.454529359365214,7.257235834783507,3.829730511644316,Dessert,,
mapo_tofu,7.5825,0.2133064982371322,1.3605,933.4,0.5,2.025842960580599,-1.5450251887221362,3.5708681493027354,1.023735585297353,0.7278747553830907,-0.2958608299142625,Chinese,original,,B,False,98,142.0,44,Other,32.055,32.28,12.07,3.605,453.19999999999993,8.60080918884979,Full Main,2.151856290559833,4.54942662654593,6.942215702663903,3.482646177799991,Mixed/Other,,
massaman_curry,8.7381,0.5748645506702768,10.3715,3286.4,0.4,2.1676927747301815,-0.5536208299860484,2.72131360471623,-0.5599038665232805,1.292093952993314,1.8519978195165945,Thai,original,,D,False,263,316.0,53,Other,54.85,71.17,83.82,8.469999999999999,1186.2,5.138990161751923,Heavy Main,1.636856593579757,3.3617027130647408,7.210772585085968,2.529196930200504,Red Meat Main,Curry,0.1327871688535855
minestrone,2.753,0.1196048159520431,0.5215,276.6,0.4,1.0126912261604704,-2.123562171118755,3.1362533972792255,-0.7776165172713434,-1.6301181615938682,-0.8525016443225248,Italian,original,,C,False,184,46.0,-138,Soup/Stew,7.750000000000001,10.97,47.65,4.909999999999999,316.90000000000003,4.155539071916477,Light Main,1.4244421604252846,4.72859396462918,6.749474720528817,4.033026853794208,Mixed/Other,,
miso_soup,3.5943,0.1090529409366971,0.4095,177.0,0.4,1.279349257331826,-2.2159218179984954,3.4952710753303213,-0.30416952815340603,-1.219355258383864,-0.915185730230458,Japanese,original,,B,False,110,40.0,-70,Soup/Stew,11.52,6.380000000000001,8.85,2.33,135.2,11.038576807807578,Side/Snack,2.4013961202027696,5.357517485331649,6.962486811162873,4.156458528982653,Soup/Stew,Soup,-0.1164357598763221
moussaka,7.9968,0.5167985075858745,7.8365,2160.3,0.8,2.079041461658496,-0.660102214316145,2.739143675974641,-0.5768969572908512,0.9301558332386773,1.5070527905295286,Mediterranean,original,,D,False,261,307.0,46,Other,42.78,47.4,18.72,5.91,669.8000000000001,7.445828200531096,Full Main,2.007653902464912,3.627398530976016,7.100025394708607,2.6202005750765407,Red Meat Main,,
naan,3.2794,0.2138116130018896,0.7861,284.2,0.8,1.187660478833631,-1.5426599647386732,2.730320443572304,-1.0802443380171673,-1.3731045014848153,-0.29286016346764804,Indian,original,,D,False,262,144.0,-118,Wrapped/Stuffed,13.09,9.28,82.39,2.7,472.75,2.604989839468951,Full Main,0.9574287748019276,3.9958719580468633,7.125473537284612,3.506336150058207,Starch/Carb,Bread/Pastry,-0.9559810324647846
nachos,8.1233,0.2693445432591771,1.9215,668.3,0.8,2.0947364755547593,-1.3117638889834855,3.406500364538245,0.954882436953035,0.9919191843097169,0.03703674735668197,Mexican,original,,B,False,132,203.0,71,Other,33.135000000000005,28.035,78.925,11.755,709.6999999999999,6.003734887065874,Heavy Main,1.7923817567446552,4.1282540251891,6.982040489367787,3.255105096756904,Mixed/Other,,
okonomiyaki,4.2962,0.1942506282035568,1.149,755.9,0.5,1.4577309110577392,-1.6386060557444653,3.0963369668022045,-0.4675906631969743,-0.8766541033106416,-0.40906344011366735,Japanese,original,,C,False,190,123.0,-67,Other,32.66,25.51,67.79,4.66,640.1999999999999,5.154674112031189,Full Main,1.6399038976298907,4.434858787319733,7.152961249882235,3.606132487532151,Mixed/Other,,
onigiri,6.1067,0.0556931760085771,1.0421,436.0,0.0,1.8093865290782607,-2.887897652865271,4.697284181943532,1.2394914150887142,0.007318601148781685,-1.2321728139399326,Japanese,original,,A,False,22,24.0,2,Other,10.29,4.26,42.3,0.6,257.4,5.120408211317303,Light Main,1.6332341646461574,5.662494608330993,7.0040096336199325,4.83438044273338,Salad/Cold,,
orange_chicken,3.0317,0.3702907257974551,2.3175,1259.3,1.0,1.109123518293757,-0.9934668364816452,2.102590354775402,-2.1307574672517995,-1.49404349010376,0.6367139771480395,Chinese,original,,E,False,320,272.0,-48,Protein Main,55.20000000000001,57.92,49.52,0.91,942.65,3.1139524148594324,Heavy Main,1.1358927922608284,3.4236311654886755,6.831611180686897,2.915027379856429,Poultry Main,,
osso_buco,8.6082,0.934,15.8045,4119.8,1.2,2.1527152373502623,-0.0682788407532943,2.2209940781035566,-2.7567942815553486,1.2286705592847924,3.985464840840141,Italian,original,,E,False,308,333.0,25,Protein Main,67.1,52.81,15.46,2.4200000000000004,828.7,6.367642185791094,Heavy Main,1.8512292575461695,2.9632410884091414,7.098580042987549,2.0281736108536923,Red Meat Main,Beef,0.2092202168714154
pad_see_ew,6.9342,0.2391870645940731,1.991,1086.4,0.5,1.9364656902273136,-1.4305093361518917,3.3669750263792055,0.5534593605692787,0.4113436842419452,-0.14211567632733352,Thai,original,,C,False,146,176.0,30,Noodle/Rice,37.475,27.805,129.89,3.06,937.45,3.580710836564481,Heavy Main,1.2755613384022135,3.99792558191556,6.812024904977748,3.349198754990534,Poultry Main,,
pad_thai,6.1571,0.2390955383002528,2.316,1001.9,0.5,1.8176058874733194,-1.4308920650840489,3.2484979525573685,0.1745856861182348,0.03192629201028665,-0.14265939410794815,Thai,original,,C,False,168,175.0,7,Noodle/Rice,37.61500000000001,31.57,142.54,4.2,996.05,3.515898622067992,Heavy Main,1.257295146093247,3.973074164284649,6.774057913707167,3.343992368853648,Seafood Main,Noodle/Pasta,0.0460866036981628
paella,8.2123,0.2576096497632017,2.681,1401.0,0.4,2.1056330303939435,-1.3563098251926804,3.461942855586624,1.0680483768039082,1.0353732415849939,-0.032675135218914325,Spanish,original,,B,False,116,195.0,79,Noodle/Rice,47.42,36.155,49.84499999999999,2.405,708.15,6.160788853015076,Heavy Main,1.818204829900771,4.227055121044447,7.003962190575753,3.302785841340115,Mixed/Other,Rice Dish,-0.0567413869002204
palak_paneer,7.4454,0.2075051881169707,2.7469,774.7,0.4,2.007596392026492,-1.5725989366506006,3.5801953286770924,0.9912598596159294,0.6609359772657826,-0.33032388235014687,Indian,original,,B,False,96,139.0,43,Other,32.862,60.711,17.358999999999998,5.859,726.0400000000001,8.136648961259176,Heavy Main,2.0963784197318325,4.599165485709332,7.229784707848857,3.550808194763646,Dairy Main,,
pancake,5.2029,0.1740145033925502,1.1345,513.5,0.5,1.6492161624425126,-1.748616630410514,3.3978327928530265,0.09531763730495219,-0.43395979172082727,-0.5292774290257795,American,original,,B,False,134,98.0,-36,Other,17.735000000000003,21.200000000000003,76.205,2.16,569.95,3.5763263454288983,Full Main,1.2743361130547457,4.354573958514128,7.207537144208721,3.723743934477252,Mixed/Other,,
