dish_id,H_pairwise_home,BT_strength
caramel_shortbread,6.822323579665639,0.228918233574598
caramel_tart,5.955338867575198,-0.27467926859035807
carne_asada,8.115787091204394,0.9802405861704525
carnitas,8.115787091204394,0.980240586170453
carrot_bread,6.628371854920758,0.11625926420638398
carrot_cake,7.482112679828518,0.6121639104176619
carrot_cake_cookie,3.9900186775000765,-1.4162568822137702
carrot_pudding,5.694666134588301,-0.42609386147076744
carrot_salad,7.332384188363995,0.5251924872161472
challah,6.42029180745741,-0.004606295118468717
chalupa,7.882616552996724,0.8448009423309283
chana_masala,7.332384186395961,0.5251924860729937
chapati,3.5303997505124536,-1.683231536265754
char_siu,7.3323841864386194,0.525192486097772
char_siu_bao,7.003518317620389,0.33416716837926075
charleston_red_rice,7.3323841864809225,0.5251924861223444
cheese_roll,6.628371854939,0.11625926421697962
cheesecake,7.173176043493989,0.43271470420249736
cherry_pie,5.955338867716871,-0.27467926850806523
chess_pie,6.822323579463359,0.22891823345710205
chicken_and_mushroom_pie,7.882616553647742,0.8448009427090799
chicken_curry,7.623226782028564,0.6941315718967723
chicken_feet,3.9900186775000765,-1.4162568822137702
chicken_kiev,7.623226782605333,0.6941315722317944
chicken_riggies,8.002196206950531,0.9142600852674718
chicken_salad,6.822323579579063,0.22891823352430937
chicken_sandwich,3.530399750512453,-1.6832315362657542
chicken_tikka,7.482112679908763,0.6121639104642727
chicken_tikka_masala,7.88261655170462,0.844800941580396
chiffon_pie,4.768852207126664,-0.9638629534020813
chilaquiles,6.6283718547755965,0.11625926412206523
chile_relleno,6.196535147064943,-0.13457778561305947
chili,7.623226782028564,0.6941315718967721
chili_con_carne,7.7564984432351,0.7715438662048922
chimichanga,7.003518317861834,0.33416716851950645
chimichurri,7.756498443673904,0.7715438664597766
chocolate_brownie,3.9900186775000765,-1.4162568822137702
chocolate_chip_cookie,7.482112679896281,0.6121639104570222
chocolate_pudding,8.115787091204394,0.9802405861704527
chorizo,7.173176043098918,0.4327147039730165
choux_pastry,7.3323841867868875,0.5251924863000674
chow_fun,7.332384186357296,0.5251924860505345
chow_mein,5.41211087511877,-0.5902191579241882
christmas_ham,7.17317604306663,0.4327147039542616
christmas_pudding,7.003518317911484,0.3341671685483466
churro,5.955338868060114,-0.27467926830868894
churros_mexican,5.412110875248624,-0.5902191578487608
churros_spanish,7.482112679823576,0.612163910414791
cinnamon_roll,8.115787091204393,0.980240586170452
clam_chowder,5.69466613447232,-0.4260938615381361
club_sandwich,5.412110875248624,-0.5902191578487608
cobb_salad,5.688982444777988,-0.42939529453139547
cobbler,5.104742388092969,-0.7687574875530818
cochinita_pibil,8.115787091204394,0.9802405861704525
coco_bread,6.420291807606855,-0.004606295031661961
coconut_bar,3.5303997505124536,-1.683231536265754
coconut_candy,7.173176043043946,0.43271470394108535
coconut_drop,7.482112679908763,0.6121639104642729
coffee_jelly,2.283277863425896,-2.4076358521362287
coleslaw,6.42029180751214,-0.004606295086678591
conch_fritters,7.332384186934055,0.5251924863855516
cookie_cake,7.003518317773695,0.3341671684683097
coq_au_vin,8.115787091204394,0.9802405861704525
coquito,6.822323579405617,0.22891823342356174
cordon_bleu,3.990018677500076,-1.4162568822137707
cornbread,7.332384186430818,0.5251924860932401
cornish_pasty,7.4821126798740965,0.6121639104441369
cottage_loaf,5.412110874928273,-0.5902191580348403
couscous,7.482112679813218,0.6121639104087748
cowboy_beans,4.399539680027068,-1.178382152612808
cowboy_cookies,8.893459248659418,1.4319599193214265
cracker,5.412110874609884,-0.59021915821978
cream_cracker,6.628371854902759,0.11625926419592865
cream_pie,6.82232357961136,0.2289182335430694
cream_stew,4.768852207533918,-0.9638629531655238
creamed_eggs_on_toast,7.173176044860762,0.4327147049964023
creme_brulee,8.57546905504816,1.2472518558661205
crepe,7.17317604304507,0.4327147039417384
croissant,5.6946661349482435,-0.4260938612616916
croque_monsieur,7.003518317735887,0.33416716844634886
crouton,6.196535148000445,-0.13457778506966386
crumpet,6.628371854909507,0.11625926419984886
cuban_bread,5.104742388572036,-0.7687574872748111
curry_puff,4.399539669044117,-1.1783821589923753
curtido,4.768852207533918,-0.9638629531655238
custard,5.412110875283624,-0.5902191578284312
custard_cream,4.399539688917544,-1.1783821474486784
custard_pie,5.694666134277825,-0.4260938616511114
custard_tart,5.955338867674209,-0.2746792685328461
dal,7.0035183179114835,0.3341671685483462
dal_makhani,7.62322678209838,0.6941315719373251
dan_dan_noodles,7.332384186274954,0.5251924860027058
danish_pastry,7.173176044860762,0.43271470499640263
denver_sandwich,6.628371854892981,0.11625926419024915
deviled_egg,4.399539686628971,-1.1783821487780213
digestive_biscuit,3.5303997505124536,-1.683231536265754
dilly_beans,5.955338867705269,-0.2746792685148046
dim_sum,7.332384186389838,0.5251924860694374
dirty_rice,6.628371854907761,0.11625926419883438
divinity,3.530399750512454,-1.6832315362657537
drunken_noodles,7.623226781739088,0.694131571728627
duck_confit,8.115787091204393,0.9802405861704523
duck_rice,6.822323579689466,0.22891823358843863
dumplings,7.332384186430818,0.5251924860932401
dutch_letter,7.003518317773695,0.3341671684683099
edamame,6.420291807333904,-0.004606295190207971
egg_butter,6.420291807621497,-0.004606295023156293
egg_drop_soup,5.955338867674209,-0.27467926853284597
egg_foo_young,5.104742388055438,-0.7687574875748818
egg_in_the_basket,7.003518317773695,0.3341671684683097
egg_pie,6.196535147124355,-0.13457778557855013
egg_roll,6.196535147168582,-0.1345777855528603
egg_salad,5.955338867758779,-0.2746792684837227
egg_sandwich,6.420291807587671,-0.004606295042805408
eggplant_parm,4.768852207126664,-0.9638629534020813
eggs_benedict,5.104742388572035,-0.7687574872748114
elote,6.628371854825741,0.11625926415119178
empanada,7.173176043045072,0.43271470394173916
enchilada,7.882616551104843,0.8448009412320094
english_muffin,5.412110875248624,-0.5902191578487608
falafel,6.1965351471605175,-0.1345777855575446
fattoush,6.196535147149093,-0.13457778556418035
figgy_pudding,6.822323579689466,0.2289182335884382
fish_and_chips,6.42029180766303,-0.004606294999032312
fish_pie,7.62322678209838,0.6941315719373251
fish_tacos,6.822323579689466,0.22891823358843844
flaky_pastry,7.003518317911484,0.3341671685483466
flan,8.00219620833439,0.9142600860712996
flapper_pie,6.8223235796646575,0.22891823357402763
floating_island,8.00219620695053,0.9142600852674714
focaccia,5.104742386616585,-0.7687574884106558
fortune_cookie,5.104742387780166,-0.7687574877347768
french_fries,5.412110875270484,-0.590219157836063
french_onion_soup,7.0035183179114835,0.33416716854834644
french_toast,7.482112679941786,0.612163910483455
fried_chicken,7.1731760431007,0.4327147039740518
fried_egg,5.955338867651304,-0.27467926854615066
fried_ice_cream,7.882616553635024,0.8448009427016924
fried_pie,6.196535147052969,-0.13457778562001557
fried_rice,5.104742388572036,-0.7687574872748111
frijoles_negros,7.173176043045072,0.4327147039417388
frittata,4.399539686628971,-1.1783821487780208
frozen_banana,6.420291807629502,-0.004606295018507844
frozen_custard,7.003518317693977,0.334167168422005
fudge,3.5303997505124536,-1.683231536265754
fudge_cookie,5.955338867716871,-0.27467926850806546
fugazza,7.17317604306663,0.4327147039542619
gallo_pinto,7.003518317841492,0.33416716850769096
gambas_al_ajillo,6.822323579689466,0.22891823358843863
gazpacho,7.00351831784062,0.3341671685071841
general_tso,7.00351831775296,0.33416716845626554
ghormeh_sabzi,3.990018670856007,-1.4162568860730504
ginger_snap,5.955338867714628,-0.27467926850936797
gingerbread,6.822323579518165,0.22891823348893584
gingerbread_man,3.530399750512453,-1.6832315362657542
gnocchi,8.002196207222102,0.9142600854252162
goat_curry,8.002196206950531,0.9142600852674716
goetta,4.399539679639531,-1.1783821528379137
goulash,7.173176043045072,0.4327147039417388
graham_bread,6.822323579495793,0.22891823347594112
green_bean_casserole,5.955338867694987,-0.2746792685207766
green_curry,7.48211268013808,0.6121639105974747
green_tea_ice_cream,6.1965351469772,-0.13457778566402642
grilled_cheese,7.332384186430818,0.5251924860932398
guacamole,7.332384186430818,0.5251924860932401
gulab_jamun,6.196535147129559,-0.13457778557552744
gumbo,8.679898617834287,1.3079109035262195
gyro,6.8223235795826165,0.22891823352637397
hainanese_chicken_rice,7.6232267843491455,0.6941315732447076
ham_and_cheese_sandwich,6.628371854863575,0.1162592641731684
ham_and_eggs,5.412110874908198,-0.5902191580465012
ham_salad,5.694666134933109,-0.4260938612704821
ham_sandwich,5.694666134933109,-0.4260938612704823
hamburger,7.003518317843905,0.334167168509092
hangtown_fry,6.628371854889072,0.11625926418797838
hardtack,3.9900186775000765,-1.4162568822137702
harissa,6.1965351471363075,-0.13457778557160696
hash_browns,5.412110875201133,-0.5902191578763465
hawaiian_pizza,6.822323579673158,0.22891823357896587
head_cheese,5.694666134454316,-0.42609386154859463
hoagie_roll,4.399539680027068,-1.178382152612808
honey_bun,5.955338867705268,-0.27467926851480473
hoppin_john,6.38272229435728,-0.026428955530968634
horchata,5.9553388676271375,-0.27467926856018765
hot_and_sour_soup,7.003518317911484,0.3341671685483466
hot_cross_bun,3.9900186708560073,-1.4162568860730502
hot_dog,4.399539686628971,-1.178382148778021
hot_dog_bun,3.5303997505124527,-1.6832315362657544
hot_pockets,6.196535147149093,-0.13457778556418068
hot_pot,5.104742388055438,-0.7687574875748817
huevos_rancheros,7.623226781688194,0.6941315716990644
hummus,6.822323579665639,0.22891823357459845
hutspot,4.794406091481996,-0.9490197016670792
ice_cream,6.420291807651844,-0.004606295005530087
injera,4.399539685383303,-1.178382149501581
irish_stew,7.482112679722323,0.6121639103559768
israeli_couscous,6.196535147151221,-0.13457778556294422
italian_sausage,7.0035183179114835,0.33416716854834644
jambalaya,7.482112679941716,0.6121639104834141
japanese_milk_bread,7.003518317728947,0.33416716844231775
jelly_doughnut,7.17317604306663,0.4327147039542619
jerk_chicken,5.6946661349405625,-0.426093861266153
joe_frogger,4.768852207533918,-0.9638629531655238
jollof_rice,5.412110875200589,-0.5902191578766626
jucy_lucy,7.756498443713271,0.7715438664826431
kabuli_pulao,7.756498445255754,0.7715438673786106
katsu,7.882616552604383,0.8448009421030338
katsudon,8.115787091204394,0.9802405861704525
kedgeree,6.82232357958804,0.22891823352952403
key_lime_pie,7.003518317861835,0.33416716851950706
kheer,5.955338866708465,-0.27467926909380835
kimchi,6.822323579599423,0.22891823353613566
kimchi_jjigae,8.115787091204394,0.9802405861704525
korma,3.990018677500076,-1.4162568822137704
korokke,5.95533886774094,-0.27467926849408464
kraft_dinner,3.401321433817377,-1.7582080807939309
krumkake,6.822323579598054,0.22891823353534047
kung_pao_chicken,7.1731760431007,0.43271470397405143
ladyfinger,6.196535146993443,-0.1345777856545919
lamington,6.62837185491381,0.1162592642023484
lasagna,7.482112680440619,0.6121639107732071
lefse,5.694666134718604,-0.42609386139507965
lemon_ice_box_pie,6.42029180758041,-0.004606295047023229
lemon_meringue_pie,5.412110873831764,-0.5902191586717596
lentil_soup,5.955338867722126,-0.27467926850501245
linzer_torte,6.628371854694967,0.11625926407523048
lo_mein,5.69466613493311,-0.4260938612704819
lobster_roll,8.00219620833439,0.9142600860713
lobster_stew,8.002196207289966,0.914260085464635
lobster_thermidor,4.683531767301853,-1.0134222590970914
loco_moco,7.003518317911484,0.3341671685483466
lomo_saltado,7.882616551018506,0.8448009411818593
lorne_sausage,3.5303997505124536,-1.683231536265754
lumpia,7.482112679941717,0.6121639104834145
mac_and_cheese,7.482112679864016,0.6121639104382812
malai_kofta,7.17317604306663,0.4327147039542619
malted_milk,5.694666134956391,-0.4260938612569588
malva_pudding,7.756498445340658,0.771543867427929
mandazi,7.003518317681138,0.3341671684145471
mango_pudding,6.628371854938999,0.11625926421697937
mango_sticky_rice,8.115787091204394,0.9802405861704527
manicotti,6.62837185491381,0.11625926420234828
mapo_tofu,6.822323579490266,0.2289182334727309
massaman_curry,7.882616552639637,0.8448009421235112
meat_pie,7.003518317861834,0.3341671685195069
meatloaf,6.420291807625105,-0.004606295021061052
mee_goreng,7.756498443673904,0.7715438664597767
melba_toast,3.9900186689669255,-1.416256887170344
migas,7.48211268044062,0.6121639107732075
milk_pie,6.8223235796757855,0.22891823358049193
millionaire_pie,7.1731760431007,0.43271470397405143
mince_pie,3.530399750512453,-1.6832315362657542
minestrone,6.628371854938999,0.11625926421697949
miso_soup,5.412110875283623,-0.5902191578284317
mississippi_mud_pie,7.17317604304507,0.4327147039417386
mochi,3.99001869138054,-1.416256874151152
moravian_chicken_pie,7.332384186376532,0.525192486061708
moros_y_cristianos,7.0035183179114835,0.3341671685483462
moussaka,4.399539688917544,-1.1783821474486784
muhammara,7.17317604304507,0.4327147039417384
mushy_peas,7.0035183179114835,0.33416716854834644
naan,7.003518317830181,0.3341671685011207
nachos,6.196535147168581,-0.13457778555286073
nasi_goreng,7.482112679908764,0.6121639104642732
nasi_lemak,7.482112679941717,0.6121639104834146
natchitoches_meat_pie,6.420291807564235,-0.004606295056418713
new_yorkstyle_cheesecake,6.420291807680124,-0.004606294989102894
nicoise_salad,4.768852205979606,-0.9638629540683623
noodles_with_tomato_egg_sauce,4.3995396813778065,-1.1783821518282174
nut_roll,5.955338867758778,-0.27467926848372315
oatmeal_raisin_cookie,6.420291807680124,-0.004606294989102616
okonomiyaki,7.0035183179114835,0.33416716854834644
olivier_salad,6.822323579618444,0.22891823354718435
omurice,5.694666134575337,-0.426093861478298
orange_chicken,6.4202918075272475,-0.004606295077902833
osso_buco,10.0,2.0747061530759137
oxtail_stew,7.88261655170462,0.8448009415803961
oyster_stew,7.0035183178477105,0.33416716851130274
pad_thai,4.768852205979606,-0.9638629540683623
paella,7.332384186480923,0.5251924861223447
pain_au_chocolat,5.412110875200589,-0.5902191578766627
pain_de_mie,1.0,-3.1530417602134717
palak_paneer,8.002196205028403,0.9142600841509827
palmier,6.628371854871351,0.11625926417768487
pan_de_muerto,5.104742388572035,-0.7687574872748116
pan_dulce,6.420291807609544,-0.004606295030100349
pancake,4.768852206058059,-0.9638629540227921
pancit_bihon,7.623226782529617,0.6941315721878144
paneer_butter,7.88261655037119,0.844800940805859
panna_cotta,5.955338867671193,-0.2746792685345978
pao_de_queijo,7.0035183179114835,0.3341671685483462
papaya_salad,6.822323579573632,0.22891823352115448
pasta_bolognese,7.623226782067386,0.6941315719193221
pasta_carbonara,7.88261655037119,0.8448009408058589
pasta_e_fagioli,6.628371854889072,0.11625926418797876
pasteis_de_nata,7.003518317814903,0.33416716849224604
pastitsio,7.482112679941786,0.6121639104834551
patatas_bravas,7.1731760431007,0.43271470397405165
pavlova,7.482112680413691,0.6121639107575658
pea_soup,5.694666135007719,-0.4260938612271443
peanut_butter_cookie,7.48211267989628,0.6121639104570221
peanut_pie,3.9900186775000765,-1.4162568822137702
peanut_stew,7.3323841864386194,0.525192486097772
pecan_pie,7.482112679908764,0.6121639104642732
peking_duck,6.82232357959356,0.2289182335327303
penne_arrabbiata,7.623226782529617,0.6941315721878146
pepper_pot_soup,7.1731760431007,0.43271470397405143
pepperoni_roll,5.6946661342435645,-0.4260938616710115
persimmon_pudding,4.399539688917544,-1.1783821474486782
picadillo,7.1731760431007,0.43271470397405143
pickled_egg,3.9900186775000765,-1.4162568822137702
pie_la_mode,6.4202918076740065,-0.00460629499265644
pigs_in_a_blanket,6.196535147097899,-0.13457778559391678
pigs_in_blankets,4.768852207533918,-0.9638629531655243
pineapple_cake,6.007869967473173,-0.24416600771542032
pineapple_tart,6.1965351471169745,-0.1345777855828372
pita,5.9553388676669785,-0.2746792685370456
pizza,5.10474238781259,-0.768757487715943
pizza_margherita,5.412110873899838,-0.5902191586322181
pizzelle,6.420291807615883,-0.004606295026417712
poached_egg,4.768852207126663,-0.9638629534020822
polenta,6.420291807609543,-0.004606295030100627
pollo_a_la_brasa,7.88261655037119,0.8448009408058592
poppy_seed_roll,7.003518317803971,0.3341671684858961
pork_roll,6.628371854839798,0.1162592641593568
portuguese_sweet_bread,5.104742388572034,-0.7687574872748119
pot_pie,6.420291807498723,-0.0046062950944717185
pot_roast,7.1731760430062215,0.43271470391917205
potato_bread,5.41211087516068,-0.5902191578998435
potato_pancake,5.412110875248624,-0.5902191578487609
poutine,6.822323579664657,0.2289182335740274
pozole,6.196535147155931,-0.1345777855602084
prawn_cocktail,7.756498443742067,0.7715438664993695
pretzel,4.399539688917544,-1.1783821474486782
pulled_pork,7.75649844371327,0.7715438664826426
pumpkin_bread,4.399539688917544,-1.1783821474486782
pumpkin_pie,7.173176043047905,0.43271470394338424
pupusa,6.8223235796757855,0.22891823358049215
quesadilla,7.3323841864386194,0.525192486097772
quiche,7.623226782568214,0.6941315722102339
rainbow_cookie,4.399539688917544,-1.1783821474486782
raita,6.62837185491381,0.11625926420234851
raspberry_pie,7.173176042954832,0.43271470388932265
ratatouille,7.173176043098917,0.4327147039730159
ravioli,5.955338867736026,-0.2746792684969387
red_bean_rice,7.1731760431007,0.4327147039740513
red_beans_and_rice,5.694666134928234,-0.4260938612733144
red_curry,7.7564984432351,0.7715438662048918
refried_beans,7.1731760431007,0.43271470397405143
rhubarb_pie,7.33238418687713,0.5251924863524862
ribs,7.482112679865628,0.6121639104392176
rice_and_curry,6.196535147149092,-0.1345777855641808
rice_and_gravy,5.694666134687833,-0.42609386141295347
rice_and_peas,6.420291807658192,-0.004606295001842731
rice_bread,5.412110874908198,-0.5902191580465017
rice_krispies,5.412110874859854,-0.590219158074582
rice_pudding,5.1047423875171525,-0.7687574878875518
rich_tea,5.694666134956391,-0.4260938612569588
risotto,7.828355419272942,0.8132827724867935
rissole,5.694666134982747,-0.42609386124164916
roast_chicken,7.482112679827858,0.612163910417278
rock_cake,5.955338867690483,-0.2746792685233931
rogan_josh,7.623226782605333,0.6941315722317944
rosca_de_reyes,3.9900186775000765,-1.4162568822137702
rosette,6.42029180766303,-0.004606294999032312
roti,5.6946661345494105,-0.42609386149335726
roti_canai,4.794406091571364,-0.9490197016151685
rugelach,6.196535147151223,-0.1345777855629439
rum_ball,6.822323579689468,0.2289182335884393
rum_cake,7.88261655170462,0.844800941580396
runza,7.003518317735309,0.33416716844601313
russian_tea_cake,7.1731760429395415,0.43271470388044087
rye_bread,6.822323579498375,0.22891823347744128
saffron_rice,5.955338867758778,-0.27467926848372315
salt_pepper_squid,7.1731760430062215,0.43271470391917205
salted_nut_roll,6.4202918074982405,-0.004606295094752216
samosa,7.3323841864386194,0.5251924860977718
sandwich_cookie,7.7564984437056514,0.7715438664782173
satay,7.332384186449354,0.5251924861040075
satay_indonesian,7.482112680369573,0.6121639107319399
sausage_bread,6.822323579665639,0.22891823357459823
sausage_roll,6.822323579665639,0.22891823357459823
savory_spinach_pie,7.003518317844324,0.3341671685093357
scallion_pancake,7.173176043066631,0.4327147039542621
schnitzel,7.003518317807191,0.33416716848776634
scone,6.62837185492498,0.11625926420883646
scotch_egg,6.628371854938999,0.11625926421697949
scrambled_eggs,6.822323579689467,0.22891823358843907
senate_bean_soup,5.412110875283623,-0.5902191578284314
shaker_lemon_pie,7.0035183179114835,0.33416716854834644
shakshuka,6.822323579498821,0.22891823347770035
shepherds_pie,6.196535147122111,-0.13457778557985353
shirataki_noodles,5.955338867758778,-0.27467926848372326
shirred_eggs,7.332384186480923,0.5251924861223445
shish_taouk,7.0035183179114835,0.3341671685483458
shoofly_pie,3.5303997505124536,-1.683231536265754
shortbread,5.694666134377889,-0.426093861592988
shortcrust_pastry,4.768852205979606,-0.9638629540683623
shrimp_creole,7.882616551104842,0.8448009412320084
shrimp_toast,5.412110875283623,-0.5902191578284315
smoked_egg,6.196535147121557,-0.1345777855801751
snickerdoodle,6.196535147160517,-0.13457778555754477
soda_bread,5.95533886771687,-0.2746792685080658
som_tam,8.115787091204394,0.9802405861704525
sopa_paraguaya,7.17317604306663,0.4327147039542619
sopaipilla,6.8223235796624015,0.22891823357271737
sorrel_soup,6.196535147155931,-0.1345777855602084
souvlaki,7.0035183177755185,0.3341671684693695
spaetzle,7.003518317807192,0.3341671684877665
spanakopita,7.88261655170462,0.844800941580396
spanish_omelette,7.003518317843222,0.3341671685086948
spanish_rice,5.955338867669144,-0.2746792685357883
spare_ribs,7.482112680209522,0.6121639106389721
spelt_bread,4.399539688917544,-1.1783821474486784
spotted_dick,4.399539681117075,-1.178382151979666
spring_rolls,7.173176043004648,0.43271470391825806
sprouted_bread,4.3995396813778065,-1.1783821518282174
steak,7.173176043098917,0.4327147039730159
steak_and_eggs,7.1731760430062215,0.4327147039191722
steak_and_kidney_pie,6.62837185491381,0.11625926420234828
steak_pie,7.7564984437420685,0.7715438664993698
steamed_clams,7.623226782067385,0.6941315719193217
stew_peas,7.332384186438618,0.5251924860977715
sticky_bun,7.0035183179114835,0.3341671685483462
sticky_toffee_pudding,8.002196205028403,0.9142600841509829
strawberry_pie,5.412110874597636,-0.5902191582268939
stroganoff,6.8223235795693355,0.22891823351865911
stromboli,7.623226781828347,0.6941315717804742
stroopwafel,7.623226782560178,0.6941315722055662
stuffed_apples,2.9816870470401966,-2.0019572796626948
stuffed_crust_pizza,7.173176042990475,0.43271470391002614
stuffed_cucumber,6.420291807653495,-0.004606295004571048
stuffed_dates,7.623226782067386,0.6941315719193221
stuffed_eggplant,6.8223235796757855,0.22891823358049215
stuffed_ham,5.412110875283623,-0.5902191578284317
stuffed_mushrooms,7.62322678209838,0.6941315719373254
stuffed_peppers,6.19653514717459,-0.13457778554937053
stuffed_pizza,5.694666134928234,-0.42609386127331417
stuffed_squash,5.95533886771687,-0.2746792685080658
stuffed_squid,7.0035183179114835,0.33416716854834605
stuffed_tomatoes,5.511396360104254,-0.5325481038183222
succotash,6.62837185491381,0.11625926420234803
sugar_cookie,6.628371854907244,0.1162592641985347
sugar_cream_pie,6.420291807658192,-0.0046062950018428694
sukiyaki,6.196535147149092,-0.13457778556418096
sweet_and_sour,6.628371854915462,0.1162592642033076
sweet_potato_pie,5.694666134956391,-0.4260938612569588
swiss_roll,3.990018677500076,-1.4162568822137704
tabbouleh,6.628371854740233,0.11625926410152354
taco,7.003518317807191,0.3341671684877662
taco_rice,6.822323579556348,0.2289182335111153
tahini_cookie,6.196535147094823,-0.13457778559570385
tamale_pie,7.003518317851732,0.3341671685136389
tandoori_chicken,7.623226782264756,0.694131572033967
tapas,7.623226781739089,0.6941315717286274
tapioca_pudding,6.420291807547175,-0.004606295066328342
tea_egg,5.694666134864717,-0.42609386131020766
telur_pindang,6.196535147131366,-0.13457778557447778
teriyaki,7.003518317843219,0.3341671685086942
texas_caviar,7.0035183179114835,0.3341671685483462
texas_toast,6.196535147170292,-0.13457778555186664
thai_iced_tea,5.955338867093453,-0.27467926887018457
tikka_masala,8.002196205028403,0.9142600841509827
tiramisu,7.882616551018506,0.8448009411818599
toast_hawaii,5.9553388677146275,-0.2746792685093682
tom_kha,7.003518317807192,0.3341671684877665
tom_yum,7.756498443453711,0.7715438663318749
tomato_omelette,7.332384186432723,0.5251924860943474
tootsie_roll,4.399539686628972,-1.1783821487780206
tortilla,6.420291807680123,-0.00460629498910331
tortilla_espanola,5.9553388676944925,-0.27467926852106395
tortillitas_de_camarones,6.196535146991518,-0.13457778565570963
tostada,5.955338867733756,-0.2746792684982575
treacle_tart,5.694666135007719,-0.42609386122714454
tres_leches_cake,8.115787091204394,0.9802405861704527
tuna_pot,4.768852207533916,-0.9638629531655245
tzatziki,6.62837185474784,0.1162592641059427
ugali,5.10474238503913,-0.7687574893269377
vegetarian_chili,6.42029180763991,-0.004606295012461514
vienna_bread,5.412110874949015,-0.5902191580227921
vienna_sausage,4.399539686628971,-1.1783821487780208
vindaloo,7.332384186438618,0.5251924860977715
waffle,6.822323579665639,0.22891823357459845
