dish_id,H_mean,H_median,H_std,H_n,H_q25,H_q75,H_ci95,H_iqr,cuisine,cook_method_h,H_bert,E_carbon,E_carbon_ingredients,E_carbon_cooking,E_water,E_water_ingredients,E_energy,E_land,cook_method_e,n_ingredients,total_grams,missing_ingredients,E_carbon_norm,E_water_norm,E_energy_norm,E_composite_equal,E_composite_carbon_first,E_composite_water_first,E_composite_energy_first,E_composite,DEI,log_H,log_E,log_DEI,Z_H,Z_E,DEI_z,DEI_equal,log_DEI_equal,DEI_carbon_first,log_DEI_carbon_first,DEI_water_first,log_DEI_water_first,DEI_energy_first,log_DEI_energy_first,DEI_tier
chile_relleno,7.9222,7.874,1.927,500,6.337,8.006,0.169,1.669,Mexican,deep_fry,6.786,2.3685,1.884,0.475,612.2,611.2,1.0,5.922,deep_fry,6,310,,0.1496746148437,0.1348106438110424,0.67,0.3181617528849141,0.2760399683746106,0.2723239756164463,0.4061213146636856,0.3181617528849141,24.899913104469313,2.069668945031008,-1.1451953686532155,3.214864313684224,0.6029458749640794,0.42729876470864225,0.1756471102554371,24.899913104469313,3.214864313684224,28.69946713386402,3.356878555828891,29.091085285703944,3.370431779673133,19.506979106872237,2.970772304454255,C
chow_fun,6.0409,7.886,1.477,500,7.154,8.015,0.13,0.861,Chinese,stir_fry,7.171,5.834,5.587,0.2375,1721.6,1720.6,0.5,26.723,stir_fry,6,320,,0.368996036565876,0.4084567470599959,0.34,0.372484261208624,0.371612205047937,0.381477382671467,0.364363195906468,0.372484261208624,16.217866441923473,1.798553007468856,-0.9875604938440837,2.78611350131294,-0.33560023351028595,0.7659505341665703,-1.1015507676768563,16.217866441923473,2.78611350131294,16.255924638483656,2.7884574354652747,15.835539076251072,2.762256722748753,16.579336409022766,2.808157125324928,E
chow_mein,2.2025,7.511,2.31,500,3.726,7.997,0.202,4.271,Chinese,stir_fry,6.051,1.207,0.96,0.2375,741.2,740.2,0.5,1.758,stir_fry,7,350,,0.0761666560122738,0.1666299581423161,0.34,0.19426553805153,0.1647408175417159,0.1873566430742265,0.2306991535386475,0.19426553805153,11.337574446249828,0.7895930788281976,-1.6385293029641408,2.4281223817923383,-2.250507681959764,-0.34508221837184755,-1.9054254635879164,11.337574446249828,2.4281223817923383,13.36948567371459,2.5929749216913844,11.755654690756916,2.464334375103577,9.547065805037859,2.256233861737282,E
churro,9.7885,7.971,1.387,500,7.719,8.026,0.122,0.306,Mexican,deep_fry,7.396,1.554,1.0695,0.475,885.8,884.8,1.0,2.956,deep_fry,6,215,,0.0981272773764623,0.2022971895555112,0.67,0.3234748223106578,0.267137936077109,0.2931804141218712,0.4101061167329934,0.3234748223106578,30.2604695168496,2.2812082272344605,-1.1286339970942594,3.40984222432872,1.5340087582074262,0.46042095324159676,1.0735878049658294,30.2604695168496,3.40984222432872,36.642118838466146,3.60119836669468,33.38729167607715,3.5081753388382424,23.868212642078127,3.1725475587067145,C
churros_spanish,8.7482,7.853,1.029,20,7.003,8.033,0.451,1.03,Spanish,deep_fry,7.323,1.554,1.0695,0.475,885.8,884.8,1.0,2.956,deep_fry,6,215,,0.0981272773764623,0.2022971895555112,0.67,0.3234748223106578,0.267137936077109,0.2931804141218712,0.4101061167329934,0.3234748223106578,27.044454147959716,2.168847964921723,-1.1286339970942594,3.2974819620159823,1.0150221443521759,0.46042095324159676,0.554601191110579,27.044454147959716,3.2974819620159823,32.747875979227615,3.4888381043819425,29.838964605471535,3.395815076525505,21.33155211068375,3.060187296393977,C
clam_chowder,8.29,7.917,1.894,500,6.593,8.009,0.166,1.416,American,simmer,6.858,2.291,2.0915,0.19,749.0,748.0,0.4,3.014,simmer,7,335,,0.1447698651153871,0.1685539166832768,0.274,0.1957745939328879,0.1830234117285127,0.1889694246204852,0.215330945449666,0.1957745939328879,42.34461598649432,2.1150499691472033,-1.6307913124993088,3.745841281646512,0.7864345576286573,-0.33567461809338806,1.1221091757220454,42.34461598649432,3.745841281646512,45.29475175720661,3.813191170527948,43.86953083362103,3.78122002065139,38.498878935809074,3.6506291223193714,B
club_sandwich,5.3447,7.91,1.802,500,6.918,8.018,0.158,1.1,American,raw,6.95,1.1245,1.115,0.0,644.0,643.0,0.0,1.645,cold,6,245,,0.0709454708176181,0.1426544747857284,0.01,0.0745333152011155,0.0736363541052411,0.0915636050972687,0.0583999864008366,0.0745333152011155,71.70887254348251,1.6761054156801145,-2.596509069645958,4.272614485326073,-0.6829216605659671,-1.0915044728045695,0.4085828122386024,71.70887254348251,4.272614485326073,72.58235507370928,4.284721849229143,58.371445666892264,4.066826826201993,91.51885692773783,4.516545037690484,A
coleslaw,3.6724,7.815,1.925,500,5.855,8.004,0.169,2.149,American,raw,6.704,0.2035,0.194,0.0,134.3,133.3,0.0,0.2125,raw,5,235,,0.0126580579172792,0.0169311839744867,0.01,0.013196413963922,0.0130618249522613,0.0141301064665631,0.0123973104729415,0.013196413963922,278.2877234709418,1.3008453992874078,-4.327810155698477,5.628655554985885,-1.5172014974881383,-1.4738846459228931,-0.04331685156524512,278.2877234709418,5.628655554985885,281.1551994780196,5.638906828175671,259.8989617445711,5.560292946812883,296.22554085544755,5.691121126527612,A
com_tam,8.9184,7.793,1.676,500,6.656,8.016,0.147,1.36,Vietnamese,grill,6.941,2.3265,2.032,0.285,1381.5,1380.5,0.6,2.925,grill,6,410,,0.1470165569264207,0.3245672214470799,0.406,0.2925279261245002,0.2561500838249804,0.3005377499551451,0.3208959445933751,0.2925279261245002,30.487345663553228,2.188116558305492,-1.2291951429376562,3.417311701243148,1.0999318066401345,0.2674950100907202,0.8324367965494143,30.487345663553228,3.417311701243148,34.81708796196871,3.5501082996528894,29.674807911255943,3.390298467391578,27.792186689367465,3.324754926854119,C
congee,3.4995,7.816,1.648,500,6.823,8.002,0.144,1.179,Chinese,boil,6.984,0.9255,0.726,0.19,456.8,455.8,0.4,0.8825,simmer,5,148,,0.0583513392571757,0.0964794698026709,0.274,0.1429436030199488,0.1217955370792556,0.1313275697156294,0.1757077022649616,0.1429436030199488,24.481683167812832,1.2526201011474571,-1.9453051109881232,3.1979252121355803,-1.6034581403176804,-0.6650281237943318,-0.9384300165233486,24.481683167812832,3.1979252121355803,28.732579895130165,3.3580316669105317,26.647108505682805,3.282680645876752,19.916599869497272,2.991553548305113,D
coq_au_vin,8.7905,7.938,1.567,409,7.174,8.02,0.152,0.846,French,braise,7.166,2.7775,2.198,0.57,1371.8,1370.8,1.2,4.201,braise,7,400,,0.1755590359905389,0.3221746063384492,0.802,0.433244547442996,0.3688231695798817,0.4054770621668593,0.525433410582247,0.433244547442996,20.28992644427131,2.1736715929007073,-0.836452935709711,3.0101245286104183,1.0361248395036482,1.1447360336030776,-0.10861119409942943,20.28992644427131,3.0101245286104183,23.833914799910925,3.1711095579333053,21.679401426615325,3.076362566716834,16.729998174762066,2.8172034058990296,D
cornbread,4.7848,7.896,1.741,500,6.858,8.017,0.153,1.159,American,bake,6.978,1.1525,0.763,0.38,468.8,467.8,0.8,1.9305,bake,6,245,,0.0727175094291376,0.0994394060195335,0.538,0.2367189718162237,0.1957186062194522,0.2023990803670512,0.3120392288621678,0.2367189718162237,20.212997561153102,1.56544422674821,-1.4408816143592993,3.0063258411075093,-0.9622455143557918,-0.08042340736286759,-0.8818221069929242,20.212997561153102,3.0063258411075093,24.447343522541626,3.1965215606333084,23.64042361913282,3.1629581119684103,15.333969441750911,2.7300705922920736,D
creme_brulee,9.4399,7.965,1.428,500,7.544,8.024,0.125,0.48,French,bake,7.324,2.0055,1.616,0.38,778.2,777.2,0.8,4.216,bake,4,252,,0.1267013999872147,0.1757564281443093,0.538,0.2801526093771747,0.2417898070296847,0.2540535640689583,0.344614457032881,0.2801526093771747,33.69556336093549,2.244945386880962,-1.272420790799783,3.5173661776807448,1.360098603838551,0.19034608889013338,1.1697525149484176,33.69556336093549,3.5173661776807448,39.04176158609141,3.664631883121453,37.15712485512586,3.6151555389158267,27.392640695568097,3.310274389564885,B
crepe,8.6639,7.948,1.545,500,7.521,8.018,0.135,0.497,French,pan_fry,7.239,1.1025,0.8555,0.2375,477.0,476.0,0.5,2.042,pan_fry,5,235,,0.0695531547657099,0.1014620291010564,0.34,0.1703383946222554,0.145142084658119,0.1531193032419556,0.2127537959666915,0.1703383946222554,50.86287222098797,2.159164967619153,-1.7699682638630125,3.929133231482165,0.9729664185538505,-0.4942463440803215,1.467212762634172,50.86287222098797,3.929133231482165,59.69254210732708,4.089207089769708,56.58267649186924,4.0357028693122,40.72265766462005,3.7067846369253514,B
croissant,7.2672,7.962,1.52,500,7.62,8.021,0.133,0.401,French,bake,7.299,1.4301,1.0406,0.38,594.1,593.1,0.8,3.102,bake,6,202,,0.0902860065204883,0.1303460733506079,0.538,0.2528773599570321,0.2122295215978961,0.222244538305426,0.3241580199677741,0.2528773599570321,28.738041243529327,1.9833710729291023,-1.3748506510334464,3.358221723962549,0.2761783732095961,0.020309546698541164,0.2558688265110549,28.738041243529327,3.358221723962549,34.24217302703491,3.533458013834368,32.699116277102114,3.4873480523729485,22.41869567417293,3.1098952390637575,C
dal,8.29,7.938,1.873,500,6.882,8.014,0.164,1.132,Indian,simmer,6.929,0.4209,0.2214,0.19,688.1,687.1,0.4,0.945,simmer,8,185,,0.026416671993863,0.1535322403826988,0.274,0.1513163041255206,0.1200913960926062,0.1518702881898151,0.1819872280941404,0.1513163041255206,54.785900619957246,2.1150499691472033,-1.888382903745557,4.003432872892761,0.7864345576286573,-0.6128318955265242,1.3992664531551815,54.785900619957246,4.003432872892761,69.030757154387,4.234552161138311,54.586055632150654,3.9997784587803817,45.552647220450304,3.818868738821868,A
dan_dan_noodles,10.0,7.904,1.449,500,7.262,8.015,0.127,0.753,Chinese,boil,7.243,1.0465,0.847,0.19,838.3,837.3,0.4,1.848,boil,7,265,,0.0660090775426708,0.1905807753637631,0.274,0.1768632843021446,0.1491497326122762,0.1802926570675493,0.2011474632266085,0.1768632843021446,56.54084757872351,2.302585092994046,-1.7323782499394325,4.034963342933478,1.6395222339647895,-0.4535695509093439,2.0930917848741335,56.54084757872351,4.034963342933478,67.04671758276368,4.205389653760738,55.465375920736214,4.015758968788429,49.714770644331765,3.906302085011595,A
dim_sum,4.844,7.865,1.7,500,6.759,8.022,0.149,1.264,Chinese,steam,6.977,1.358,1.206,0.1425,682.5,681.5,0.3,1.3165,steam,6,180,,0.0857230070958256,0.1521509368148295,0.208,0.1486246479702183,0.1328992377516202,0.1495062201813711,0.1634684859776638,0.1486246479702183,32.59217139387708,1.5777408256908458,-1.906331292551165,3.484072118242011,-0.9327117187773709,-0.6296119402610859,-0.303099778516285,32.59217139387708,3.484072118242011,36.44866653827702,3.5959048744734656,32.3999897403839,3.4781581061434155,29.63262289382114,3.3888758792276157,C
dolma,7.1005,7.977,1.423,500,7.697,8.025,0.125,0.328,Mediterranean,simmer,7.407,0.7515,0.552,0.19,542.8,541.8,0.4,0.6965,simmer,7,195,,0.0473393850284472,0.11769234602352,0.274,0.1463439103506557,0.1215927790201036,0.1391810192688718,0.1782579327629918,0.1463439103506557,48.5192720557107,1.9601652041029307,-1.9217958768865622,3.881961080989493,0.19301479680887518,-0.6438302791111905,0.8368450759200656,48.5192720557107,3.881961080989493,58.39573745432725,4.067242898374603,51.016295449619875,3.93214510030912,39.832729404759135,3.6846889212017206,B
donburi,1.0,6.892,1.998,500,4.35,7.938,0.175,3.588,Japanese,simmer,6.081,2.2265,2.027,0.19,1240.0,1239.0,0.4,2.3915,simmer,6,420,,0.1406878475995653,0.2896646402232409,0.274,0.2347841626076021,0.2112600838555929,0.2485042820115118,0.2445881219557015,0.2347841626076021,4.25923106947939,0.0,-1.4490886438669626,1.4490886438669626,-2.8504129046464293,-0.0924851950505546,-2.7579277095958745,4.25923106947939,1.4490886438669626,4.733501860595451,1.554665279656437,4.024075528620773,1.3922952021592578,4.0885059830547075,1.40817961800508,E
dosa,2.5094,7.918,1.898,500,6.688,8.019,0.166,1.331,Indian,pan_fry,6.872,0.6816,0.4346,0.2375,476.0,475.0,0.5,0.646,pan_fry,4,132,,0.0429156172089752,0.1012153677496511,0.34,0.1613769949862088,0.1317616505419004,0.1463365881770694,0.2060327462396566,0.1613769949862088,15.549923954244234,0.9200436807434622,-1.8240120674675226,2.744055748210985,-2.097400893733121,-0.55011257590972,-1.5472883178234014,15.549923954244234,2.744055748210985,19.04499518395155,2.946804347053221,17.148137941849438,2.841889592898002,12.179617297733218,2.4997638412407603,E
dumplings,8.4138,7.939,1.702,500,7.25,8.021,0.149,0.772,Chinese,steam,7.08,1.066,0.914,0.1425,837.7,836.7,0.3,2.1305,steam,6,250,,0.0672431758614076,0.19043277855292,0.208,0.1552253181381092,0.1332297825689338,0.1640271832418119,0.1684189886035819,0.1552253181381092,54.20378647582451,2.129873214978523,-1.862877552204473,3.992750767182996,0.8481961098686656,-0.5884627242005166,1.4366588340691822,54.20378647582451,3.992750767182996,63.15254620825231,4.145553167987666,51.2951562887977,3.9375963283972566,49.95754973807661,3.91117363958061,A
